ktau,npt,veg%iveg,casamet%lat,casamet%lon,casamet%areacell,mimicspool%LITm,mimicspool%LITs,mimicspool%MICr,mimicspool%MICk,mimicspool%SOMa,mimicspool%SOMc,mimicspool%SOMp
7,370,14,54,20,29.22542202,1,1,0.015,0.025,1,1,0
7,371,17,55.89,20,2.537794488,1,1,0.015,0.025,1,1,0
7,372,17,57.79,20,0.254165321,1,1,0.015,0.025,1,1,0
7,373,17,59.68,20,4.024373902,1,1,0.015,0.025,1,1,0
7,374,17,61.58,20,2.371831997,1,1,0.015,0.025,1,1,0
7,375,1,63.47,20,9.218915067,1,1,0.015,0.025,1,1,0
7,376,1,65.37,20,22.11406171,1,1,0.015,0.025,1,1,0
7,377,1,67.26,20,22.63693453,1,1,0.015,0.025,1,1,0
7,378,8,69.16,20,19.63080444,1,1,0.015,0.025,1,1,0
7,379,17,71.05,20,0.170373835,1,1,0.015,0.025,1,1,0
7,380,15,78.63,20,7.545619755,1,1,0.015,0.025,1,1,0
7,381,17,80.53,20,3.138249639,1,1,0.015,0.025,1,1,0
7,382,15,-72.95,22.5,17.17540918,1,1,0.015,0.025,1,1,0
7,383,17,-69.16,22.5,2.480204218,1,1,0.015,0.025,1,1,0
7,384,17,-35.05,22.5,3.226353829,1,1,0.015,0.025,1,1,0
7,385,7,-33.16,22.5,48.48437111,1,1,0.015,0.025,1,1,0
7,386,7,-31.26,22.5,50.06449727,1,1,0.015,0.025,1,1,0
7,387,10,-29.37,22.5,51.04210595,1,1,0.015,0.025,1,1,0
7,388,10,-27.47,22.5,51.96390253,1,1,0.015,0.025,1,1,0
7,389,7,-25.58,22.5,52.82887531,1,1,0.015,0.025,1,1,0
7,390,10,-23.68,22.5,53.6360822,1,1,0.015,0.025,1,1,0
7,391,9,-21.79,22.5,54.38463437,1,1,0.015,0.025,1,1,0
7,392,9,-19.89,22.5,55.07372491,1,1,0.015,0.025,1,1,0
7,393,9,-18,22.5,55.70258786,1,1,0.015,0.025,1,1,0
7,394,9,-16.11,22.5,56.2705433,1,1,0.015,0.025,1,1,0
7,395,9,-14.21,22.5,56.77696863,1,1,0.015,0.025,1,1,0
7,396,9,-12.32,22.5,57.2213027,1,1,0.015,0.025,1,1,0
7,397,8,-10.42,22.5,57.60307447,1,1,0.015,0.025,1,1,0
7,398,8,-8.53,22.5,57.92185385,1,1,0.015,0.025,1,1,0
7,399,8,-6.63,22.5,58.17729679,1,1,0.015,0.025,1,1,0
7,400,2,-4.74,22.5,58.36912475,1,1,0.015,0.025,1,1,0
7,401,2,-2.84,22.5,58.49712475,1,1,0.015,0.025,1,1,0
7,402,2,-0.95,22.5,58.56116161,1,1,0.015,0.025,1,1,0
7,403,2,0.95,22.5,58.56116161,1,1,0.015,0.025,1,1,0
7,404,2,2.84,22.5,58.49712475,1,1,0.015,0.025,1,1,0
7,405,2,4.74,22.5,58.36912475,1,1,0.015,0.025,1,1,0
7,406,8,6.63,22.5,58.17729679,1,1,0.015,0.025,1,1,0
7,407,8,8.53,22.5,57.92185385,1,1,0.015,0.025,1,1,0
7,408,9,10.42,22.5,57.60307447,1,1,0.015,0.025,1,1,0
7,409,9,12.32,22.5,57.2213027,1,1,0.015,0.025,1,1,0
7,410,10,14.21,22.5,56.77696863,1,1,0.015,0.025,1,1,0
7,411,16,16.11,22.5,56.2705433,1,1,0.015,0.025,1,1,0
7,412,16,18,22.5,55.70258786,1,1,0.015,0.025,1,1,0
7,413,16,19.89,22.5,55.07372491,1,1,0.015,0.025,1,1,0
7,414,16,21.79,22.5,54.38463437,1,1,0.015,0.025,1,1,0
7,415,16,23.68,22.5,53.6360822,1,1,0.015,0.025,1,1,0
7,416,16,25.58,22.5,52.82887531,1,1,0.015,0.025,1,1,0
7,417,16,27.47,22.5,51.96390253,1,1,0.015,0.025,1,1,0
7,418,16,29.37,22.5,51.04210595,1,1,0.015,0.025,1,1,0
7,419,16,31.26,22.5,49.80437261,1,1,0.015,0.025,1,1,0
7,420,17,33.16,22.5,11.41279405,1,1,0.015,0.025,1,1,0
7,421,17,36.95,22.5,16.33792568,1,1,0.015,0.025,1,1,0
7,422,14,38.84,22.5,40.04890101,1,1,0.015,0.025,1,1,0
7,423,14,40.74,22.5,40.56413274,1,1,0.015,0.025,1,1,0
7,424,14,42.63,22.5,43.09073798,1,1,0.015,0.025,1,1,0
7,425,14,44.53,22.5,41.75562224,1,1,0.015,0.025,1,1,0
7,426,14,46.42,22.5,40.37485249,1,1,0.015,0.025,1,1,0
7,427,14,48.32,22.5,38.94993605,1,1,0.015,0.025,1,1,0
7,428,12,50.21,22.5,37.48242531,1,1,0.015,0.025,1,1,0
7,429,12,52.11,22.5,35.97392999,1,1,0.015,0.025,1,1,0
7,430,14,54,22.5,34.42609259,1,1,0.015,0.025,1,1,0
7,431,14,55.89,22.5,31.18054312,1,1,0.015,0.025,1,1,0
7,432,17,57.79,22.5,9.83387313,1,1,0.015,0.025,1,1,0
7,433,17,59.68,22.5,11.02615623,1,1,0.015,0.025,1,1,0
7,434,1,61.58,22.5,27.36705663,1,1,0.015,0.025,1,1,0
7,435,1,63.47,22.5,9.634085616,1,1,0.015,0.025,1,1,0
7,436,17,65.37,22.5,14.09171826,1,1,0.015,0.025,1,1,0
7,437,1,67.26,22.5,22.63693453,1,1,0.015,0.025,1,1,0
7,438,8,69.16,22.5,20.83854891,1,1,0.015,0.025,1,1,0
7,439,17,71.05,22.5,3.650936217,1,1,0.015,0.025,1,1,0
7,440,17,76.74,22.5,0.704541612,1,1,0.015,0.025,1,1,0
7,441,17,78.63,22.5,5.268126059,1,1,0.015,0.025,1,1,0
7,442,17,80.53,22.5,3.561534875,1,1,0.015,0.025,1,1,0
7,443,15,-72.95,25,17.17540918,1,1,0.015,0.025,1,1,0
7,444,15,-71.05,25,19.01737725,1,1,0.015,0.025,1,1,0
7,445,17,-69.16,25,2.480204218,1,1,0.015,0.025,1,1,0
7,446,10,-33.16,25,42.81296365,1,1,0.015,0.025,1,1,0
7,447,10,-31.26,25,50.06449727,1,1,0.015,0.025,1,1,0
7,448,10,-29.37,25,51.04210595,1,1,0.015,0.025,1,1,0
7,449,10,-27.47,25,51.96390253,1,1,0.015,0.025,1,1,0
7,450,9,-25.58,25,52.82887531,1,1,0.015,0.025,1,1,0
7,451,9,-23.68,25,53.6360822,1,1,0.015,0.025,1,1,0
7,452,9,-21.79,25,54.38463437,1,1,0.015,0.025,1,1,0
7,453,9,-19.89,25,55.07372491,1,1,0.015,0.025,1,1,0
7,454,9,-18,25,55.70258786,1,1,0.015,0.025,1,1,0
7,455,9,-16.11,25,56.2705433,1,1,0.015,0.025,1,1,0
7,456,14,-14.21,25,56.77696863,1,1,0.015,0.025,1,1,0
7,457,8,-12.32,25,57.2213027,1,1,0.015,0.025,1,1,0
7,458,8,-10.42,25,57.60307447,1,1,0.015,0.025,1,1,0
7,459,8,-8.53,25,57.92185385,1,1,0.015,0.025,1,1,0
7,460,8,-6.63,25,58.17729679,1,1,0.015,0.025,1,1,0
7,461,8,-4.74,25,58.36912475,1,1,0.015,0.025,1,1,0
7,462,2,-2.84,25,58.49712475,1,1,0.015,0.025,1,1,0
7,463,2,-0.95,25,58.56116161,1,1,0.015,0.025,1,1,0
7,464,2,0.95,25,58.56116161,1,1,0.015,0.025,1,1,0
7,465,2,2.84,25,58.49712475,1,1,0.015,0.025,1,1,0
7,466,8,4.74,25,58.36912475,1,1,0.015,0.025,1,1,0
7,467,8,6.63,25,58.17729679,1,1,0.015,0.025,1,1,0
7,468,8,8.53,25,57.92185385,1,1,0.015,0.025,1,1,0
7,469,9,10.42,25,57.60307447,1,1,0.015,0.025,1,1,0
7,470,9,12.32,25,57.2213027,1,1,0.015,0.025,1,1,0
7,471,10,14.21,25,56.77696863,1,1,0.015,0.025,1,1,0
7,472,16,16.11,25,56.2705433,1,1,0.015,0.025,1,1,0
7,473,16,18,25,55.70258786,1,1,0.015,0.025,1,1,0
7,474,16,19.89,25,55.07372491,1,1,0.015,0.025,1,1,0
7,475,16,21.79,25,54.38463437,1,1,0.015,0.025,1,1,0
7,476,16,23.68,25,53.6360822,1,1,0.015,0.025,1,1,0
7,477,16,25.58,25,52.82887531,1,1,0.015,0.025,1,1,0
7,478,16,27.47,25,51.96390253,1,1,0.015,0.025,1,1,0
7,479,16,29.37,25,51.04210595,1,1,0.015,0.025,1,1,0
7,480,16,31.26,25,37.08506007,1,1,0.015,0.025,1,1,0
7,481,17,35.05,25,5.615941985,1,1,0.015,0.025,1,1,0
7,482,17,38.84,25,5.418144615,1,1,0.015,0.025,1,1,0
7,483,14,40.74,25,18.59874559,1,1,0.015,0.025,1,1,0
7,484,14,42.63,25,43.09073798,1,1,0.015,0.025,1,1,0
7,485,12,44.53,25,41.75562224,1,1,0.015,0.025,1,1,0
7,486,14,46.42,25,40.37485249,1,1,0.015,0.025,1,1,0
7,487,14,48.32,25,38.94993605,1,1,0.015,0.025,1,1,0
7,488,12,50.21,25,37.48242531,1,1,0.015,0.025,1,1,0
7,489,12,52.11,25,35.97392999,1,1,0.015,0.025,1,1,0
7,490,12,54,25,34.42609259,1,1,0.015,0.025,1,1,0
7,491,14,55.89,25,32.84061296,1,1,0.015,0.025,1,1,0
7,492,14,57.79,25,29.88731512,1,1,0.015,0.025,1,1,0
7,493,1,59.68,25,20.21740282,1,1,0.015,0.025,1,1,0
7,494,1,61.58,25,27.87584331,1,1,0.015,0.025,1,1,0
7,495,1,63.47,25,26.07935414,1,1,0.015,0.025,1,1,0
7,496,1,65.37,25,20.73142009,1,1,0.015,0.025,1,1,0
7,497,1,67.26,25,22.63693453,1,1,0.015,0.025,1,1,0
7,498,6,69.16,25,20.83854891,1,1,0.015,0.025,1,1,0
7,499,17,71.05,25,9.029481217,1,1,0.015,0.025,1,1,0
7,500,17,78.63,25,1.101385825,1,1,0.015,0.025,1,1,0
7,501,17,80.53,25,3.236298917,1,1,0.015,0.025,1,1,0
7,502,15,-72.95,27.5,17.17540918,1,1,0.015,0.025,1,1,0
7,503,15,-71.05,27.5,19.01737725,1,1,0.015,0.025,1,1,0
7,504,17,-69.16,27.5,2.767983282,1,1,0.015,0.025,1,1,0
7,505,17,-33.16,27.5,26.63754677,1,1,0.015,0.025,1,1,0
7,506,9,-31.26,27.5,49.70991475,1,1,0.015,0.025,1,1,0
7,507,9,-29.37,27.5,51.04210595,1,1,0.015,0.025,1,1,0
7,508,14,-27.47,27.5,51.96390253,1,1,0.015,0.025,1,1,0
7,509,14,-25.58,27.5,52.82887531,1,1,0.015,0.025,1,1,0
7,510,9,-23.68,27.5,53.6360822,1,1,0.015,0.025,1,1,0
7,511,9,-21.79,27.5,54.38463437,1,1,0.015,0.025,1,1,0
7,512,9,-19.89,27.5,55.07372491,1,1,0.015,0.025,1,1,0
7,513,9,-18,27.5,55.70258786,1,1,0.015,0.025,1,1,0
7,514,9,-16.11,27.5,56.2705433,1,1,0.015,0.025,1,1,0
7,515,9,-14.21,27.5,56.77696863,1,1,0.015,0.025,1,1,0
7,516,8,-12.32,27.5,57.2213027,1,1,0.015,0.025,1,1,0
7,517,8,-10.42,27.5,57.60307447,1,1,0.015,0.025,1,1,0
7,518,8,-8.53,27.5,57.92185385,1,1,0.015,0.025,1,1,0
7,519,8,-6.63,27.5,58.17729679,1,1,0.015,0.025,1,1,0
7,520,2,-4.74,27.5,58.36912475,1,1,0.015,0.025,1,1,0
7,521,2,-2.84,27.5,58.49712475,1,1,0.015,0.025,1,1,0
7,522,2,-0.95,27.5,58.56116161,1,1,0.015,0.025,1,1,0
7,523,2,0.95,27.5,58.56116161,1,1,0.015,0.025,1,1,0
7,524,2,2.84,27.5,58.49712475,1,1,0.015,0.025,1,1,0
7,525,8,4.74,27.5,58.36912475,1,1,0.015,0.025,1,1,0
7,526,8,6.63,27.5,58.17729679,1,1,0.015,0.025,1,1,0
7,527,9,8.53,27.5,57.92185385,1,1,0.015,0.025,1,1,0
7,528,9,10.42,27.5,57.60307447,1,1,0.015,0.025,1,1,0
7,529,9,12.32,27.5,57.2213027,1,1,0.015,0.025,1,1,0
7,530,16,14.21,27.5,56.77696863,1,1,0.015,0.025,1,1,0
7,531,16,16.11,27.5,56.2705433,1,1,0.015,0.025,1,1,0
7,532,16,18,27.5,55.70258786,1,1,0.015,0.025,1,1,0
7,533,16,19.89,27.5,55.07372491,1,1,0.015,0.025,1,1,0
7,534,16,21.79,27.5,54.38463437,1,1,0.015,0.025,1,1,0
7,535,16,23.68,27.5,53.6360822,1,1,0.015,0.025,1,1,0
7,536,16,25.58,27.5,52.82887531,1,1,0.015,0.025,1,1,0
7,537,16,27.47,27.5,51.96390253,1,1,0.015,0.025,1,1,0
7,538,16,29.37,27.5,51.04210595,1,1,0.015,0.025,1,1,0
7,539,17,31.26,27.5,25.02451129,1,1,0.015,0.025,1,1,0
7,540,17,36.95,27.5,14.82905046,1,1,0.015,0.025,1,1,0
7,541,14,38.84,27.5,40.73931866,1,1,0.015,0.025,1,1,0
7,542,12,40.74,27.5,41.90240649,1,1,0.015,0.025,1,1,0
7,543,12,42.63,27.5,35.68947918,1,1,0.015,0.025,1,1,0
7,544,12,44.53,27.5,38.54562809,1,1,0.015,0.025,1,1,0
7,545,14,46.42,27.5,40.37485249,1,1,0.015,0.025,1,1,0
7,546,14,48.32,27.5,38.94993605,1,1,0.015,0.025,1,1,0
7,547,12,50.21,27.5,37.48242531,1,1,0.015,0.025,1,1,0
7,548,12,52.11,27.5,35.97392999,1,1,0.015,0.025,1,1,0
7,549,12,54,27.5,34.42609259,1,1,0.015,0.025,1,1,0
7,550,14,55.89,27.5,32.84061296,1,1,0.015,0.025,1,1,0
7,551,14,57.79,27.5,31.21922369,1,1,0.015,0.025,1,1,0
7,552,17,59.68,27.5,29.56369632,1,1,0.015,0.025,1,1,0
7,553,1,61.58,27.5,27.87584331,1,1,0.015,0.025,1,1,0
7,554,1,63.47,27.5,26.15750582,1,1,0.015,0.025,1,1,0
7,555,1,65.37,27.5,24.41056597,1,1,0.015,0.025,1,1,0
7,556,1,67.26,27.5,22.63693453,1,1,0.015,0.025,1,1,0
7,557,1,69.16,27.5,20.83854891,1,1,0.015,0.025,1,1,0
7,558,17,71.05,27.5,8.732403465,1,1,0.015,0.025,1,1,0
7,559,17,80.53,27.5,0.099219077,1,1,0.015,0.025,1,1,0
7,560,17,-69.16,30,11.77564127,1,1,0.015,0.025,1,1,0
7,561,17,-31.26,30,23.86374384,1,1,0.015,0.025,1,1,0
7,562,9,-29.37,30,46.92219362,1,1,0.015,0.025,1,1,0
7,563,9,-27.47,30,51.96390253,1,1,0.015,0.025,1,1,0
7,564,9,-25.58,30,52.82887531,1,1,0.015,0.025,1,1,0
7,565,9,-23.68,30,53.6360822,1,1,0.015,0.025,1,1,0
7,566,9,-21.79,30,54.38463437,1,1,0.015,0.025,1,1,0
7,567,9,-19.89,30,55.07372491,1,1,0.015,0.025,1,1,0
7,568,9,-18,30,55.70258786,1,1,0.015,0.025,1,1,0
7,569,9,-16.11,30,56.2705433,1,1,0.015,0.025,1,1,0
7,570,9,-14.21,30,56.77696863,1,1,0.015,0.025,1,1,0
7,571,9,-12.32,30,57.2213027,1,1,0.015,0.025,1,1,0
7,572,9,-10.42,30,57.60307447,1,1,0.015,0.025,1,1,0
7,573,14,-8.53,30,57.92185385,1,1,0.015,0.025,1,1,0
7,574,8,-6.63,30,58.17729679,1,1,0.015,0.025,1,1,0
7,575,8,-4.74,30,58.36912475,1,1,0.015,0.025,1,1,0
7,576,14,-2.84,30,58.49712475,1,1,0.015,0.025,1,1,0
7,577,14,-0.95,30,58.56116161,1,1,0.015,0.025,1,1,0
7,578,2,0.95,30,58.56116161,1,1,0.015,0.025,1,1,0
7,579,8,2.84,30,58.49712475,1,1,0.015,0.025,1,1,0
7,580,8,4.74,30,58.36912475,1,1,0.015,0.025,1,1,0
7,581,8,6.63,30,58.17729679,1,1,0.015,0.025,1,1,0
7,582,9,8.53,30,57.92185385,1,1,0.015,0.025,1,1,0
7,583,9,10.42,30,57.60307447,1,1,0.015,0.025,1,1,0
7,584,9,12.32,30,57.2213027,1,1,0.015,0.025,1,1,0
7,585,10,14.21,30,56.77696863,1,1,0.015,0.025,1,1,0
7,586,16,16.11,30,56.2705433,1,1,0.015,0.025,1,1,0
7,587,16,18,30,55.70258786,1,1,0.015,0.025,1,1,0
7,588,16,19.89,30,55.07372491,1,1,0.015,0.025,1,1,0
7,589,16,21.79,30,54.38463437,1,1,0.015,0.025,1,1,0
7,590,16,23.68,30,53.6360822,1,1,0.015,0.025,1,1,0
7,591,16,25.58,30,52.82887531,1,1,0.015,0.025,1,1,0
7,592,16,27.47,30,51.96390253,1,1,0.015,0.025,1,1,0
7,593,16,29.37,30,51.04210595,1,1,0.015,0.025,1,1,0
7,594,17,31.26,30,27.62445131,1,1,0.015,0.025,1,1,0
7,595,14,36.95,30,33.56046036,1,1,0.015,0.025,1,1,0
7,596,14,38.84,30,45.61819519,1,1,0.015,0.025,1,1,0
7,597,17,40.74,30,35.17341597,1,1,0.015,0.025,1,1,0
7,598,17,44.53,30,5.982211927,1,1,0.015,0.025,1,1,0
7,599,14,46.42,30,31.22933672,1,1,0.015,0.025,1,1,0
7,600,14,48.32,30,38.94993605,1,1,0.015,0.025,1,1,0
7,601,14,50.21,30,37.48242531,1,1,0.015,0.025,1,1,0
7,602,12,52.11,30,35.97392999,1,1,0.015,0.025,1,1,0
7,603,12,54,30,34.42609259,1,1,0.015,0.025,1,1,0
7,604,14,55.89,30,32.84061296,1,1,0.015,0.025,1,1,0
7,605,14,57.79,30,31.21922369,1,1,0.015,0.025,1,1,0
7,606,1,59.68,30,29.56369632,1,1,0.015,0.025,1,1,0
7,607,1,61.58,30,27.87584331,1,1,0.015,0.025,1,1,0
7,608,1,63.47,30,26.15750582,1,1,0.015,0.025,1,1,0
7,609,1,65.37,30,24.41056597,1,1,0.015,0.025,1,1,0
7,610,1,67.26,30,22.63693453,1,1,0.015,0.025,1,1,0
7,611,1,69.16,30,20.83854891,1,1,0.015,0.025,1,1,0
7,612,17,71.05,30,6.188450641,1,1,0.015,0.025,1,1,0
7,613,17,-69.16,32.5,15.64633863,1,1,0.015,0.025,1,1,0
7,614,17,-29.37,32.5,7.072799544,1,1,0.015,0.025,1,1,0
7,615,9,-27.47,32.5,30.77020175,1,1,0.015,0.025,1,1,0
7,616,9,-25.58,32.5,44.49300354,1,1,0.015,0.025,1,1,0
7,617,9,-23.68,32.5,53.6360822,1,1,0.015,0.025,1,1,0
7,618,9,-21.79,32.5,54.38463437,1,1,0.015,0.025,1,1,0
7,619,9,-19.89,32.5,55.07372491,1,1,0.015,0.025,1,1,0
7,620,9,-18,32.5,55.70258786,1,1,0.015,0.025,1,1,0
7,621,9,-16.11,32.5,56.2705433,1,1,0.015,0.025,1,1,0
7,622,9,-14.21,32.5,56.77696863,1,1,0.015,0.025,1,1,0
7,623,9,-12.32,32.5,57.2213027,1,1,0.015,0.025,1,1,0
7,624,9,-10.42,32.5,57.60307447,1,1,0.015,0.025,1,1,0
7,625,14,-8.53,32.5,57.92185385,1,1,0.015,0.025,1,1,0
7,626,9,-6.63,32.5,58.17729679,1,1,0.015,0.025,1,1,0
7,627,9,-4.74,32.5,58.36912475,1,1,0.015,0.025,1,1,0
7,628,9,-2.84,32.5,58.49712475,1,1,0.015,0.025,1,1,0
7,629,17,-0.95,32.5,58.56116161,1,1,0.015,0.025,1,1,0
7,630,8,0.95,32.5,58.56116161,1,1,0.015,0.025,1,1,0
7,631,8,2.84,32.5,58.49712475,1,1,0.015,0.025,1,1,0
7,632,9,4.74,32.5,58.36912475,1,1,0.015,0.025,1,1,0
7,633,9,6.63,32.5,58.17729679,1,1,0.015,0.025,1,1,0
7,634,9,8.53,32.5,57.92185385,1,1,0.015,0.025,1,1,0
7,635,9,10.42,32.5,57.60307447,1,1,0.015,0.025,1,1,0
7,636,9,12.32,32.5,57.2213027,1,1,0.015,0.025,1,1,0
7,637,9,14.21,32.5,56.77696863,1,1,0.015,0.025,1,1,0
7,638,16,16.11,32.5,56.2705433,1,1,0.015,0.025,1,1,0
7,639,16,18,32.5,55.70258786,1,1,0.015,0.025,1,1,0
7,640,16,19.89,32.5,55.07372491,1,1,0.015,0.025,1,1,0
7,641,16,21.79,32.5,54.38463437,1,1,0.015,0.025,1,1,0
7,642,16,23.68,32.5,53.6360822,1,1,0.015,0.025,1,1,0
7,643,16,25.58,32.5,52.82887531,1,1,0.015,0.025,1,1,0
7,644,16,27.47,32.5,51.96390253,1,1,0.015,0.025,1,1,0
7,645,16,29.37,32.5,51.04210595,1,1,0.015,0.025,1,1,0
7,646,17,31.26,32.5,27.15832448,1,1,0.015,0.025,1,1,0
7,647,17,35.05,32.5,12.68460918,1,1,0.015,0.025,1,1,0
7,648,14,36.95,32.5,36.39253708,1,1,0.015,0.025,1,1,0
7,649,10,38.84,32.5,45.61819519,1,1,0.015,0.025,1,1,0
7,650,14,40.74,32.5,42.82544416,1,1,0.015,0.025,1,1,0
7,651,17,42.63,32.5,5.411940199,1,1,0.015,0.025,1,1,0
7,652,17,44.53,32.5,1.403350872,1,1,0.015,0.025,1,1,0
7,653,12,46.42,32.5,26.0600927,1,1,0.015,0.025,1,1,0
7,654,14,48.32,32.5,38.94993605,1,1,0.015,0.025,1,1,0
7,655,12,50.21,32.5,37.48242531,1,1,0.015,0.025,1,1,0
7,656,12,52.11,32.5,35.97392999,1,1,0.015,0.025,1,1,0
7,657,12,54,32.5,34.42609259,1,1,0.015,0.025,1,1,0
7,658,14,55.89,32.5,32.84061296,1,1,0.015,0.025,1,1,0
7,659,14,57.79,32.5,31.21922369,1,1,0.015,0.025,1,1,0
7,660,14,59.68,32.5,29.56369632,1,1,0.015,0.025,1,1,0
7,661,1,61.58,32.5,27.87584331,1,1,0.015,0.025,1,1,0
7,662,1,63.47,32.5,26.15750582,1,1,0.015,0.025,1,1,0
7,663,1,65.37,32.5,24.41056597,1,1,0.015,0.025,1,1,0
7,664,1,67.26,32.5,22.63693453,1,1,0.015,0.025,1,1,0
7,665,1,69.16,32.5,15.45697646,1,1,0.015,0.025,1,1,0
7,666,17,71.05,32.5,0.120541341,1,1,0.015,0.025,1,1,0
7,667,15,-69.16,35,15.34417877,1,1,0.015,0.025,1,1,0
7,668,17,-25.58,35,6.863231806,1,1,0.015,0.025,1,1,0
7,669,9,-23.68,35,34.86347165,1,1,0.015,0.025,1,1,0
7,670,9,-21.79,35,35.35003548,1,1,0.015,0.025,1,1,0
7,671,17,-19.89,35,26.50340687,1,1,0.015,0.025,1,1,0
7,672,9,-18,35,55.70258786,1,1,0.015,0.025,1,1,0
7,673,9,-16.11,35,56.2705433,1,1,0.015,0.025,1,1,0
7,674,9,-14.21,35,56.77696863,1,1,0.015,0.025,1,1,0
7,675,9,-12.32,35,57.2213027,1,1,0.015,0.025,1,1,0
7,676,9,-10.42,35,57.60307447,1,1,0.015,0.025,1,1,0
7,677,14,-8.53,35,57.92185385,1,1,0.015,0.025,1,1,0
7,678,9,-6.63,35,58.17729679,1,1,0.015,0.025,1,1,0
7,679,9,-4.74,35,58.36912475,1,1,0.015,0.025,1,1,0
7,680,9,-2.84,35,58.49712475,1,1,0.015,0.025,1,1,0
7,681,8,-0.95,35,58.56116161,1,1,0.015,0.025,1,1,0
7,682,8,0.95,35,58.56116161,1,1,0.015,0.025,1,1,0
7,683,16,2.84,35,58.49712475,1,1,0.015,0.025,1,1,0
7,684,6,4.74,35,58.36912475,1,1,0.015,0.025,1,1,0
7,685,8,6.63,35,58.17729679,1,1,0.015,0.025,1,1,0
7,686,8,8.53,35,57.92185385,1,1,0.015,0.025,1,1,0
7,687,9,10.42,35,57.60307447,1,1,0.015,0.025,1,1,0
7,688,9,12.32,35,57.2213027,1,1,0.015,0.025,1,1,0
7,689,9,14.21,35,56.77696863,1,1,0.015,0.025,1,1,0
7,690,16,16.11,35,56.2705433,1,1,0.015,0.025,1,1,0
7,691,16,18,35,55.70258786,1,1,0.015,0.025,1,1,0
7,692,16,19.89,35,55.07372491,1,1,0.015,0.025,1,1,0
7,693,16,21.79,35,54.38463437,1,1,0.015,0.025,1,1,0
7,694,16,23.68,35,31.74644032,1,1,0.015,0.025,1,1,0
7,695,17,25.58,35,6.676017987,1,1,0.015,0.025,1,1,0
7,696,16,27.47,35,34.0516752,1,1,0.015,0.025,1,1,0
7,697,16,29.37,35,51.04210595,1,1,0.015,0.025,1,1,0
7,698,7,31.26,35,39.70616003,1,1,0.015,0.025,1,1,0
7,699,17,33.16,35,20.5633182,1,1,0.015,0.025,1,1,0
7,700,17,35.05,35,8.390695187,1,1,0.015,0.025,1,1,0
7,701,14,36.95,35,37.01978212,1,1,0.015,0.025,1,1,0
7,702,10,38.84,35,45.61819519,1,1,0.015,0.025,1,1,0
7,703,14,40.74,35,44.27184003,1,1,0.015,0.025,1,1,0
7,704,17,42.63,35,5.465448805,1,1,0.015,0.025,1,1,0
7,705,17,44.53,35,16.85836445,1,1,0.015,0.025,1,1,0
7,706,12,46.42,35,40.37485249,1,1,0.015,0.025,1,1,0
7,707,12,48.32,35,38.94993605,1,1,0.015,0.025,1,1,0
7,708,12,50.21,35,37.48242531,1,1,0.015,0.025,1,1,0
7,709,12,52.11,35,35.97392999,1,1,0.015,0.025,1,1,0
7,710,12,54,35,34.42609259,1,1,0.015,0.025,1,1,0
7,711,14,55.89,35,32.84061296,1,1,0.015,0.025,1,1,0
7,712,14,57.79,35,31.21922369,1,1,0.015,0.025,1,1,0
7,713,1,59.68,35,29.56369632,1,1,0.015,0.025,1,1,0
7,714,1,61.58,35,27.87584331,1,1,0.015,0.025,1,1,0
7,715,1,63.47,35,26.15750582,1,1,0.015,0.025,1,1,0
7,716,17,65.37,35,24.41056597,1,1,0.015,0.025,1,1,0
7,717,1,67.26,35,22.63693453,1,1,0.015,0.025,1,1,0
7,718,17,69.16,35,12.07564151,1,1,0.015,0.025,1,1,0
7,719,17,-69.16,37.5,8.825795334,1,1,0.015,0.025,1,1,0
7,720,17,-19.89,37.5,0.058809558,1,1,0.015,0.025,1,1,0
7,721,17,-18,37.5,21.91338434,1,1,0.015,0.025,1,1,0
7,722,9,-16.11,37.5,56.2705433,1,1,0.015,0.025,1,1,0
7,723,9,-14.21,37.5,56.77696863,1,1,0.015,0.025,1,1,0
7,724,9,-12.32,37.5,57.2213027,1,1,0.015,0.025,1,1,0
7,725,9,-10.42,37.5,57.60307447,1,1,0.015,0.025,1,1,0
7,726,9,-8.53,37.5,57.92185385,1,1,0.015,0.025,1,1,0
7,727,9,-6.63,37.5,58.17729679,1,1,0.015,0.025,1,1,0
7,728,9,-4.74,37.5,58.36912475,1,1,0.015,0.025,1,1,0
7,729,14,-2.84,37.5,58.49712475,1,1,0.015,0.025,1,1,0
7,730,14,-0.95,37.5,58.56116161,1,1,0.015,0.025,1,1,0
7,731,10,0.95,37.5,58.56116161,1,1,0.015,0.025,1,1,0
7,732,6,2.84,37.5,58.49712475,1,1,0.015,0.025,1,1,0
7,733,6,4.74,37.5,58.36912475,1,1,0.015,0.025,1,1,0
7,734,14,6.63,37.5,58.17729679,1,1,0.015,0.025,1,1,0
7,735,8,8.53,37.5,57.92185385,1,1,0.015,0.025,1,1,0
7,736,9,10.42,37.5,57.60307447,1,1,0.015,0.025,1,1,0
7,737,9,12.32,37.5,57.2213027,1,1,0.015,0.025,1,1,0
7,738,9,14.21,37.5,56.77696863,1,1,0.015,0.025,1,1,0
7,739,16,16.11,37.5,55.5812152,1,1,0.015,0.025,1,1,0
7,740,16,18,37.5,43.54294046,1,1,0.015,0.025,1,1,0
7,741,17,19.89,37.5,24.46110446,1,1,0.015,0.025,1,1,0
