iYrCnt,npt,veg%iveg,casamet%lat,casamet%lon,casamet%areacell,mimicspool%LITm,mimicspool%LITs,mimicspool%MICr,mimicspool%MICk,mimicspool%SOMa,mimicspool%SOMc,mimicspool%SOMp
     1,    3449,      17,       18.0000000000,      282.5000000000,        4.9313029120,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3450,      17,       19.8900000000,      282.5000000000,        7.4700456960,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3451,      17,       21.7900000000,      282.5000000000,       21.1439738880,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3452,      17,       33.1600000000,      282.5000000000,        1.6414306560,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3453,      14,       35.0500000000,      282.5000000000,       34.7974574080,        1.3094858145,        3.0988784906,        0.1227548487,        0.1348784710,        2.8354352693,        2.9026261415,        5.4429941809,
     1,    3454,       5,       36.9500000000,      282.5000000000,       43.2135864320,        0.6403564029,        3.5222325637,        0.0520888260,        0.0801729709,        2.2907777249,        5.0314152868,        2.2080428924,
     1,    3455,       4,       38.8400000000,      282.5000000000,       44.4130795520,        0.8723679782,        3.4267196442,        0.0672048646,        0.0902245376,        2.5148917921,        4.1078204392,        2.7798914885,
     1,    3456,       4,       40.7400000000,      282.5000000000,       44.3787304960,        1.0931000463,        4.2199471725,        0.0790619783,        0.1012923264,        2.8831617533,        4.7941796541,        2.3482394150,
     1,    3457,       4,       42.6300000000,      282.5000000000,       43.0907392000,        0.9383300835,        3.7590981566,        0.0653110384,        0.0844128803,        2.5831223555,        4.5939714049,        1.9742653987,
     1,    3458,       4,       44.5300000000,      282.5000000000,       41.7556234240,        1.0935612472,        4.3866697765,        0.0727497085,        0.0868615855,        2.4319721282,        5.2843939137,        1.0235905275,
     1,    3459,       5,       46.4200000000,      282.5000000000,       40.3748536320,        1.1730569388,        6.5755966065,        0.0883268433,        0.1118179519,        2.8138679355,        8.1323032129,        0.8522960259,
     1,    3460,       5,       48.3200000000,      282.5000000000,       38.9499371520,        1.2626014370,        6.8216698833,        0.0919694963,        0.1257973966,        4.2819703887,        8.1050068561,        2.1018939254,
     1,    3461,       5,       50.2100000000,      282.5000000000,       37.4824263680,        1.3096525411,        7.1327016473,        0.0907178338,        0.1207309254,        4.0068821614,        8.5382950389,        1.4657364684,
     1,    3462,       5,       52.1100000000,      282.5000000000,       35.9076495360,        1.3234074770,        7.2191103488,        0.0828646322,        0.1109824110,        4.0485329010,        8.7312491423,        1.3148060507,
     1,    3463,       8,       54.0000000000,      282.5000000000,       32.5425459200,        1.9048339072,        5.6907418301,        0.0907411843,        0.0909059497,        3.3565929173,        5.7734262332,        0.7323801811,
     1,    3464,      17,       55.8900000000,      282.5000000000,       10.9125058560,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3465,       8,       57.7900000000,      282.5000000000,       10.8536780800,        1.4210893204,        4.4776439357,        0.0488378181,        0.0549128980,        3.5147161885,        5.1859946468,        0.6333254591,
     1,    3466,      18,       59.6800000000,      282.5000000000,       17.5833968640,        1.3385294873,        3.9516203066,        0.0520095517,        0.0569439580,        3.2183192421,        4.5077025270,        0.6751259552,
     1,    3467,      18,       61.5800000000,      282.5000000000,       16.0441743360,        1.5221827888,        4.1766413096,        0.0811709848,        0.0851869646,        3.4836439999,        4.1818867695,        0.4201978080,
     1,    3468,      17,       63.4700000000,      282.5000000000,        2.1644968960,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3469,      17,       65.3700000000,      282.5000000000,        9.9176427520,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3470,      17,       67.2600000000,      282.5000000000,        3.4232092160,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3471,      17,       69.1600000000,      282.5000000000,        7.8429025280,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3472,      18,       71.0500000000,      282.5000000000,       19.0173777920,        0.9392899586,        2.2831827644,        0.0013005094,        0.0000000000,        1.2028173102,        1.1646694053,        0.0006586023,
     1,    3473,      15,       72.9500000000,      282.5000000000,       13.4159697920,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3474,      17,       76.7400000000,      282.5000000000,        1.8007175680,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3475,      15,       78.6300000000,      282.5000000000,        9.7914327040,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3476,      15,       80.5300000000,      282.5000000000,        9.2944281600,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3477,      15,       82.4200000000,      282.5000000000,        7.0288906240,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3478,      15,      -72.9500000000,      285.0000000000,       14.3691786240,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3479,      15,      -71.0500000000,      285.0000000000,       11.0174443520,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3480,      17,      -69.1600000000,      285.0000000000,        1.1160839680,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3481,      17,      -52.1100000000,      285.0000000000,        4.5780500480,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3482,       7,      -50.2100000000,      285.0000000000,        7.5672171520,        1.0149174935,        3.9238150879,        0.0303546024,        0.0386285780,        2.6500087725,        5.2217342087,        1.0715331908,
     1,    3483,       5,      -48.3200000000,      285.0000000000,       11.9201986560,        0.7680098105,        4.1368685986,        0.0267218007,        0.0431627583,        2.4553469420,        6.4654853828,        1.0097352482,
     1,    3484,       5,      -46.4200000000,      285.0000000000,       10.2566000640,        0.8694136658,        4.6968428139,        0.0392573222,        0.0599932897,        2.8549555588,        6.7176337049,        1.5280649824,
     1,    3485,      17,      -16.1100000000,      285.0000000000,        9.4006159360,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3486,      10,      -14.2100000000,      285.0000000000,       49.0466426880,        0.8757655389,        2.6277581448,        0.0237377705,        0.0253358589,        1.8975805430,        3.4780932109,        0.4794068342,
     1,    3487,      10,      -12.3200000000,      285.0000000000,       55.8937825280,        0.8655627487,        2.4387436962,        0.0473000830,        0.0486212359,        1.8792905687,        2.9611832949,        1.5795910030,
     1,    3488,       2,      -10.4200000000,      285.0000000000,       57.6030760960,        0.5110923351,        1.9182874135,        0.0505144707,        0.0653363185,        1.4408084372,        2.5058040393,        2.2848630339,
     1,    3489,       2,       -8.5300000000,      285.0000000000,       57.9218554880,        0.4801045365,        1.7928576011,        0.0541306660,        0.0691164609,        1.3430249427,        2.3215822388,        2.4266043771,
     1,    3490,       2,       -6.6300000000,      285.0000000000,       58.1772984320,        0.4938459141,        1.8116416096,        0.0646256238,        0.0834900396,        1.5814411770,        2.2704317671,        3.4976920793,
     1,    3491,       2,       -4.7400000000,      285.0000000000,       58.3691264000,        0.5210607244,        1.9072935868,        0.0699149869,        0.0894049386,        1.6528928106,        2.3345776162,        3.6969108974,
     1,    3492,       2,       -2.8400000000,      285.0000000000,       58.4971264000,        0.5713553886,        2.0602121322,        0.0849505435,        0.1073488099,        1.8910154412,        2.4009676122,        4.7176390676,
     1,    3493,       2,       -0.9500000000,      285.0000000000,       58.5611632640,        0.5666162342,        2.0532262588,        0.0854713488,        0.1074797050,        1.8849235857,        2.3986097822,        4.6747145473,
     1,    3494,       2,        0.9500000000,      285.0000000000,       58.5611632640,        0.5905267474,        2.1448467610,        0.0848031660,        0.1053393338,        1.8346060641,        2.4868632344,        4.3490575117,
     1,    3495,       2,        2.8400000000,      285.0000000000,       58.4971264000,        0.6999920172,        2.4863310590,        0.0909259576,        0.1111730844,        2.1121057717,        2.7826890887,        4.7049792103,
     1,    3496,      14,        4.7400000000,      285.0000000000,       58.3691264000,        1.5142952861,        3.3047119125,        0.2220515521,        0.2284380983,        3.5807170640,        2.6666217500,       12.1135738504,
     1,    3497,       2,        6.6300000000,      285.0000000000,       58.1772984320,        0.6160507012,        2.2599136792,        0.0766251529,        0.0947914399,        1.8117351823,        2.6634105122,        3.6643891975,
     1,    3498,      14,        8.5300000000,      285.0000000000,       56.2899599360,        0.6606590514,        1.6464787478,        0.1145077438,        0.1195009390,        1.4874092828,        1.7131550320,        4.9328927877,
     1,    3499,      14,       10.4200000000,      285.0000000000,       35.4198364160,        0.6700448614,        1.7245168464,        0.1232934468,        0.1305216521,        1.5480136547,        1.7663151149,        4.0793145067,
     1,    3500,      17,       18.0000000000,      285.0000000000,        4.7210782720,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3501,      17,       19.8900000000,      285.0000000000,       13.5555717120,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3502,      17,       21.7900000000,      285.0000000000,        1.8525107200,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3503,      17,       35.0500000000,      285.0000000000,        5.6210119680,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3504,      17,       36.9500000000,      285.0000000000,        4.6206566400,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3505,      17,       38.8400000000,      285.0000000000,       18.0212019200,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3506,       4,       40.7400000000,      285.0000000000,       41.6661504000,        1.0553474111,        4.0968141235,        0.0749837994,        0.0933292032,        2.9233286758,        4.7036399045,        2.6122951306,
     1,    3507,       4,       42.6300000000,      285.0000000000,       43.0907392000,        1.2706580580,        4.7757124423,        0.1024374827,        0.1236844386,        3.2931638981,        5.1165776118,        2.5354676874,
     1,    3508,       4,       44.5300000000,      285.0000000000,       41.7556234240,        1.2718306613,        4.8271784544,        0.0935735559,        0.1122122601,        2.8550620260,        5.3367237601,        1.4815508606,
     1,    3509,       5,       46.4200000000,      285.0000000000,       40.3748536320,        1.0226682808,        5.7120422728,        0.0665320722,        0.0899654285,        2.6949585834,        7.5654774560,        1.0504944895,
     1,    3510,       1,       48.3200000000,      285.0000000000,       38.9499371520,        1.2621760827,        6.7167034992,        0.1047937676,        0.1329805537,        3.2819525409,       10.0522442508,        1.1285476256,
     1,    3511,       5,       50.2100000000,      285.0000000000,       37.4824263680,        1.3077548500,        7.1400776963,        0.0869197792,        0.1115701599,        3.4436617319,        9.0307820261,        0.9140781165,
     1,    3512,       5,       52.1100000000,      285.0000000000,       35.9739310080,        1.2353404284,        6.7786541981,        0.0734305673,        0.0966489831,        3.4641778312,        8.8336071849,        0.8883260880,
     1,    3513,       8,       54.0000000000,      285.0000000000,       34.4260935680,        1.7604623021,        5.2797486906,        0.0790160309,        0.0838785344,        3.6313921400,        5.5524619213,        1.0386946444,
     1,    3514,       8,       55.8900000000,      285.0000000000,       32.8406138880,        1.4809269212,        4.7112747016,        0.0505969493,        0.0550773655,        3.2730030856,        5.4943036044,        0.8202440552,
     1,    3515,       8,       57.7900000000,      285.0000000000,       31.2190914560,        1.4272337116,        4.5298747936,        0.0444836532,        0.0507593954,        3.5526589599,        5.3264938958,        0.6907294175,
     1,    3516,      18,       59.6800000000,      285.0000000000,       29.5636971520,        1.3701263628,        3.8701120985,        0.0692766967,        0.0735110121,        3.1929271844,        4.0883809363,        0.4703251670,
     1,    3517,      18,       61.5800000000,      285.0000000000,       24.5239603200,        1.3742549470,        3.8041371419,        0.0770270388,        0.0808352587,        3.1628272100,        3.8778223883,        0.3683120095,
     1,    3518,      17,       63.4700000000,      285.0000000000,        4.0217576960,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3519,      18,       65.3700000000,      285.0000000000,       14.3540367360,        1.2972879321,        3.6442504861,        0.0758209590,        0.0769920513,        2.4778549301,        3.7229974629,        0.2038606798,
     1,    3520,      17,       67.2600000000,      285.0000000000,        7.2127682560,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3521,      18,       69.1600000000,      285.0000000000,       20.8249118720,        1.3626471009,        3.6776515331,        0.0923260301,        0.0931825463,        2.5993869094,        3.4823524737,        0.1199676225,
     1,    3522,      15,       71.0500000000,      285.0000000000,       18.5626664960,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3523,      17,       72.9500000000,      285.0000000000,        1.5617683200,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3524,      17,       78.6300000000,      285.0000000000,        0.0987341680,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3525,      15,       80.5300000000,      285.0000000000,        1.5354004480,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3526,      15,       82.4200000000,      285.0000000000,        6.3158036480,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3527,      15,      -72.9500000000,      287.5000000000,       17.1754096640,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3528,      15,      -71.0500000000,      287.5000000000,       19.0173777920,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3529,      17,      -69.1600000000,      287.5000000000,        8.8905932800,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3530,       7,      -54.0000000000,      287.5000000000,        8.0090721280,        1.0196288604,        3.9242523610,        0.0275004679,        0.0351947246,        2.6611730660,        5.3096240372,        0.9543335021,
     1,    3531,      10,      -52.1100000000,      287.5000000000,       33.6460861440,        1.2143423720,        3.4457302287,        0.0354380568,        0.0350746873,        2.6459343667,        4.2788778974,        0.8058440967,
     1,    3532,       7,      -50.2100000000,      287.5000000000,       37.4823608320,        0.5435929295,        2.1762678412,        0.0197850815,        0.0271483424,        1.4148259442,        3.2140492726,        0.2385522130,
     1,    3533,       7,      -48.3200000000,      287.5000000000,       38.9499002880,        0.8718702405,        3.3243028386,        0.0212092150,        0.0288785043,        2.6541000118,        4.8036561262,        0.7010715143,
     1,    3534,       7,      -46.4200000000,      287.5000000000,       40.3748003840,        1.2127481014,        4.3412142747,        0.0455391496,        0.0606254073,        4.1284962678,        5.2847288241,        2.5119937914,
     1,    3535,       5,      -44.5300000000,      287.5000000000,       29.9560345600,        1.1343839754,        5.9584275584,        0.0573801455,        0.0880164377,        4.6192076229,        7.6719510330,        3.1274632518,
     1,    3536,       5,      -42.6300000000,      287.5000000000,       23.6997672960,        1.0558982813,        5.5246715127,        0.0552255378,        0.0853300339,        4.3145086741,        7.2156985377,        3.3358125651,
     1,    3537,      14,      -40.7400000000,      287.5000000000,       43.0462771200,        1.8310276965,        4.4156493704,        0.1179205104,        0.1099435700,        3.6106056382,        4.1757068500,        3.3027936430,
     1,    3538,      14,      -38.8400000000,      287.5000000000,       45.6180490240,        1.7343056771,        4.0109998427,        0.1236507256,        0.1245644363,        4.2202996822,        3.7172326348,        7.3722639094,
     1,    3539,      14,      -36.9500000000,      287.5000000000,       38.4304742400,        1.2653526785,        3.1223212679,        0.0910153715,        0.0886213910,        2.8287097312,        3.2213471985,        3.7266232563,
     1,    3540,      17,      -35.0500000000,      287.5000000000,       20.5628129280,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3541,      17,      -33.1600000000,      287.5000000000,        4.9030568960,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3542,      17,      -31.2600000000,      287.5000000000,        5.0062894080,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3543,      17,      -29.3700000000,      287.5000000000,        5.1040471040,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3544,      17,      -27.4700000000,      287.5000000000,        1.8227729920,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3545,      17,      -18.0000000000,      287.5000000000,        2.7424058880,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3546,      10,      -16.1100000000,      287.5000000000,       48.0950108160,        0.4963359660,        1.5037303696,        0.0129171313,        0.0162718327,        1.0840423503,        2.0781405116,        0.1866502650,
     1,    3547,      10,      -14.2100000000,      287.5000000000,       56.7769702400,        0.9229745113,        2.7147846998,        0.0361041193,        0.0372354737,        2.0540391642,        3.4548193271,        1.0761025812,
     1,    3548,       2,      -12.3200000000,      287.5000000000,       57.2213043200,        0.5441784326,        2.0817699828,        0.0580252720,        0.0724890209,        1.4545384504,        2.6429241899,        2.2598678953,
     1,    3549,       2,      -10.4200000000,      287.5000000000,       57.6030760960,        0.5666811448,        2.0811999300,        0.0783256434,        0.1008878733,        1.9295663102,        2.4878693786,        4.6707595103,
     1,    3550,       2,       -8.5300000000,      287.5000000000,       57.9218554880,        0.5033557008,        1.8661594189,        0.0723793717,        0.0940135240,        1.7467738059,        2.3006197530,        4.3971799325,
     1,    3551,       2,       -6.6300000000,      287.5000000000,       58.1772984320,        0.5127896537,        1.8804498365,        0.0767829515,        0.0987221479,        1.7475240055,        2.2779635953,        4.4262956686,
     1,    3552,       2,       -4.7400000000,      287.5000000000,       58.3691264000,        0.5297823595,        1.9291597887,        0.0821129775,        0.1042328804,        1.7799568210,        2.2915265002,        4.5219752120,
     1,    3553,       2,       -2.8400000000,      287.5000000000,       58.4971264000,        0.5167169133,        1.9090872530,        0.0740578789,        0.0935498949,        1.6501142254,        2.3220620781,        3.7848213980,
     1,    3554,       2,       -0.9500000000,      287.5000000000,       58.5611632640,        0.5352778420,        1.9662613483,        0.0779248657,        0.0977548937,        1.6926783731,        2.3535258910,        3.9780621142,
     1,    3555,       2,        0.9500000000,      287.5000000000,       58.5611632640,        0.5752346653,        2.0965404892,        0.0820796575,        0.1021631793,        1.7964639246,        2.4584267644,        4.1967673758,
     1,    3556,       2,        2.8400000000,      287.5000000000,       58.4971264000,        0.5158777490,        1.8694254480,        0.0787912336,        0.0997459293,        1.6113032252,        2.2298210191,        4.2188481560,
     1,    3557,       9,        4.7400000000,      287.5000000000,       58.3691264000,        0.7142887349,        2.1421582307,        0.1134337273,        0.1269310986,        1.7952572364,        2.2229198200,        5.2521943389,
     1,    3558,       2,        6.6300000000,      287.5000000000,       58.1772984320,        0.9933715331,        3.5518392237,        0.0906201757,        0.1065779747,        2.5033036369,        3.8041920870,        3.5101738797,
     1,    3559,       2,        8.5300000000,      287.5000000000,       57.9218554880,        0.4383212689,        1.6654249671,        0.0590392280,        0.0746744779,        1.1748290698,        2.1294192595,        2.3312434917,
     1,    3560,      14,       10.4200000000,      287.5000000000,       56.6045777920,        0.6074056430,        1.6418984740,        0.0987323738,        0.1113734588,        1.7030784414,        1.8094919924,        6.0886169065,
     1,    3561,      17,       12.3200000000,      287.5000000000,       10.5965219840,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3562,      17,       18.0000000000,      287.5000000000,       17.9323002880,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3563,      17,       19.8900000000,      287.5000000000,       16.1947617280,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3564,      17,       40.7400000000,      287.5000000000,       11.7657200640,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3565,       4,       42.6300000000,      287.5000000000,       42.6442956800,        1.4571593748,        5.4585301964,        0.1156915297,        0.1309390211,        3.0874931116,        5.8078850891,        1.4061454107,
     1,    3566,       4,       44.5300000000,      287.5000000000,       41.7556234240,        1.3419519679,        5.0999074481,        0.0972277766,        0.1152255162,        3.1569328095,        5.6375944370,        1.7349247705,
     1,    3567,       5,       46.4200000000,      287.5000000000,       40.3748536320,        1.0635377736,        5.8873648594,        0.0739877218,        0.1000269133,        2.8026294698,        7.6581654849,        1.1071004128,
     1,    3568,       5,       48.3200000000,      287.5000000000,       38.9499371520,        1.1682141319,        6.3983155635,        0.0802413702,        0.1061682672,        3.0721975939,        8.2053785769,        1.0725756771,
     1,    3569,       5,       50.2100000000,      287.5000000000,       37.4824263680,        1.3327915035,        7.1977648792,        0.0880136452,        0.1135003895,        3.5149306914,        9.1740769417,        0.9537202345,
     1,    3570,       5,       52.1100000000,      287.5000000000,       35.9739310080,        1.4489655788,        7.8814235860,        0.0932998040,        0.1163874276,        3.4717795237,       10.0878403358,        0.6190863307,
     1,    3571,       8,       54.0000000000,      287.5000000000,       34.4260935680,        2.0134708816,        5.8519379297,        0.1007294235,        0.1034108456,        3.5660372161,        5.8621245179,        0.6938232446,
     1,    3572,       6,       55.8900000000,      287.5000000000,       32.8406138880,        1.3352598317,        4.9661465120,        0.0578303224,        0.0694743253,        3.1917286915,        5.8561131904,        0.7796134381,
     1,    3573,       8,       57.7900000000,      287.5000000000,       31.2192245760,        1.7839181647,        5.4830267351,        0.0583913948,        0.0651797839,        4.3340188954,        6.0425247076,        0.8797885545,
     1,    3574,      18,       59.6800000000,      287.5000000000,       29.5636971520,        1.4180946664,        3.9864713336,        0.0719147175,        0.0763402656,        3.2961309156,        4.1694250917,        0.4896750635,
     1,    3575,      18,       61.5800000000,      287.5000000000,       19.6885790720,        1.0080876950,        2.8979824535,        0.0608235525,        0.0645423162,        2.3765969154,        3.1662297127,        0.2690502572,
     1,    3576,      17,       63.4700000000,      287.5000000000,       10.8493332480,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3577,      18,       65.3700000000,      287.5000000000,       24.4105666560,        2.1298437479,        5.2600642555,        0.1525895466,        0.1538583485,        4.1237212410,        4.1578908415,        0.1547587585,
     1,    3578,      18,       67.2600000000,      287.5000000000,       18.2444154880,        2.0463838046,        5.2561409261,        0.1271221865,        0.1282191160,        3.9685106635,        4.5040490733,        0.2295190640,
     1,    3579,      18,       69.1600000000,      287.5000000000,       20.8385495040,        1.0984348552,        3.3198661366,        0.0421367511,        0.0432529021,        2.0928377033,        3.7314611022,        0.0330166182,
     1,    3580,      15,       71.0500000000,      287.5000000000,       14.2316656640,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3581,      15,       82.4200000000,      287.5000000000,        4.0513029120,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3582,      15,      -71.0500000000,      290.0000000000,       19.0173777920,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3583,      17,      -69.1600000000,      290.0000000000,       14.1355233280,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3584,      17,      -55.8900000000,      290.0000000000,        1.7606986240,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3585,      10,      -54.0000000000,      290.0000000000,       27.1916687360,        1.2470275415,        3.5671548952,        0.0402212773,        0.0403874401,        2.7949022727,        4.3527645073,        1.2636666416,
     1,    3586,      10,      -52.1100000000,      290.0000000000,       29.8138050560,        0.7115773866,        2.1338634046,        0.0218085233,        0.0215332124,        1.9253139007,        2.9184639348,        0.5134466575,
     1,    3587,       7,      -50.2100000000,      290.0000000000,       33.3492387840,        0.3100961891,        1.1506766068,        0.0064198502,        0.0097969289,        0.8028304236,        1.9636135502,        0.0401246667,
     1,    3588,       7,      -48.3200000000,      290.0000000000,       38.9499371520,        0.3052875273,        1.0505117608,        0.0013579432,        0.0024474414,        0.7519220703,        1.7969373125,        0.0062961939,
     1,    3589,       7,      -46.4200000000,      290.0000000000,       40.3748536320,        0.3787357771,        1.5112821744,        0.0156125963,        0.0229117867,        0.9769326802,        2.2852266660,        0.1387234593,
     1,    3590,       7,      -44.5300000000,      290.0000000000,       41.7556234240,        0.5112538280,        1.9738839658,        0.0131227874,        0.0195784599,        1.2795209563,        2.9939780269,        0.2409500205,
     1,    3591,       7,      -42.6300000000,      290.0000000000,       43.0907392000,        0.5424203737,        2.0770507196,        0.0127738063,        0.0191510280,        1.3499672794,        3.1399426748,        0.2759770312,
     1,    3592,       7,      -40.7400000000,      290.0000000000,       44.3787304960,        0.5698309766,        2.1687683985,        0.0111481781,        0.0171497849,        1.4181134185,        3.3450335735,        0.3448456851,
     1,    3593,       7,      -38.8400000000,      290.0000000000,       45.6181964800,        0.3576512170,        1.4953577690,        0.0247230708,        0.0312824711,        0.8130563838,        2.2118264840,        0.0992850565,
     1,    3594,       7,      -36.9500000000,      290.0000000000,       46.8077772800,        0.4951192317,        1.9786418762,        0.0126652295,        0.0190016089,        1.0853483236,        3.0233591907,        0.1852327087,
     1,    3595,       7,      -35.0500000000,      290.0000000000,       47.9461744640,        0.5850363916,        2.2538480653,        0.0113292182,        0.0183987468,        1.7314256906,        3.5439379128,        0.3683661175,
     1,    3596,      10,      -33.1600000000,      290.0000000000,       49.0321428480,        0.7836828750,        2.3742122118,        0.0181167625,        0.0213672140,        1.4797078264,        3.1427777765,        0.2805433481,
     1,    3597,      10,      -31.2600000000,      290.0000000000,       50.0644986880,        0.3977431299,        1.2752075444,        0.0106029981,        0.0138073991,        1.0853784472,        1.8590857649,        0.1816691623,
     1,    3598,      10,      -29.3700000000,      290.0000000000,       51.0421073920,        0.3310756016,        1.0406378090,        0.0042962434,        0.0053406400,        0.7914610617,        1.6128422018,        0.0378432115,
     1,    3599,      16,      -27.4700000000,      290.0000000000,       40.1563402240,        0.1462681796,        0.3223464596,        0.0000000995,        0.0000000000,        0.6840748203,        0.9479127800,        0.0000183125,
