ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
  3135,  27.47,  80.00, 0.42201, 0.25355, 0.32444, 0.15043, 0.27163, 0.44020,
  3136,  29.37,  80.00, 0.40440, 0.32460, 0.27100, 0.17813, 0.29035, 0.44396,
  3137,  31.26,  80.00, 0.54601, 0.22845, 0.22553, 0.13031, 0.24785, 0.42307,
  3138,  33.16,  80.00, 0.57263, 0.15215, 0.27521, 0.10666, 0.22189, 0.41890,
  3139,  35.05,  80.00, 0.57263, 0.15215, 0.27521, 0.10666, 0.22180, 0.41878,
  3140,  36.95,  80.00, 0.90000, 0.05000, 0.05000, 0.09725, 0.14725, 0.37773,
  3141,  38.84,  80.00, 0.90000, 0.05000, 0.05000, 0.09732, 0.14732, 0.37783,
  3142,  40.74,  80.00, 0.24759, 0.29875, 0.45366, 0.18133, 0.30476, 0.46112,
  3143,  42.63,  80.00, 0.61693, 0.20776, 0.17532, 0.11634, 0.23447, 0.41578,
  3144,  44.53,  80.00, 0.62239, 0.20812, 0.16949, 0.11606, 0.23358, 0.41468,
  3145,  46.42,  80.00, 0.90000, 0.05000, 0.05000, 0.10071, 0.15071, 0.38281,
  3146,  48.32,  80.00, 0.68888, 0.16172, 0.14940, 0.09449, 0.21317, 0.40782,
  3147,  50.21,  80.00, 0.42957, 0.23532, 0.33511, 0.14366, 0.26655, 0.44005,
  3148,  52.11,  80.00, 0.59523, 0.17444, 0.23034, 0.10744, 0.22865, 0.42006,
  3149,  54.00,  80.00, 0.14712, 0.30350, 0.54939, 0.19507, 0.32324, 0.47766,
  3150,  55.89,  80.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.29061, 0.46586,
  3151,  57.79,  80.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28947, 0.46636,
  3152,  59.68,  80.00, 0.80615, 0.08957, 0.10429, 0.09486, 0.18397, 0.40836,
  3153,  61.58,  80.00, 0.34790, 0.25365, 0.39846, 0.15817, 0.29697, 0.47958,
  3154,  63.47,  80.00, 0.20245, 0.25643, 0.54112, 0.17860, 0.31496, 0.49253,
  3155,  65.37,  80.00, 0.32063, 0.10946, 0.56992, 0.16694, 0.25463, 0.47675,
  3156,  67.26,  80.00, 0.32837, 0.14808, 0.52355, 0.14885, 0.26270, 0.47257,
  3157,  69.16,  80.00, 0.27946, 0.09196, 0.62858, 0.19557, 0.24842, 0.47821,
  3158,  71.05,  80.00, 0.32893, 0.14710, 0.52397, 0.14891, 0.26332, 0.47353,
  3159,  72.95,  80.00, 0.39916, 0.07021, 0.53063, 0.17384, 0.22384, 0.46266,
  3181, -67.26,  82.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3220,   6.63,  82.50, 0.48702, 0.27674, 0.23624, 0.15447, 0.26815, 0.43181,
  3221,   8.53,  82.50, 0.47444, 0.24611, 0.27944, 0.14308, 0.26244, 0.43324,
  3225,  16.11,  82.50, 0.13346, 0.57599, 0.29055, 0.24566, 0.36621, 0.47727,
  3226,  18.00,  82.50, 0.33436, 0.46987, 0.19576, 0.23244, 0.32342, 0.45142,
  3227,  19.89,  82.50, 0.28484, 0.55072, 0.16444, 0.25422, 0.33937, 0.45772,
  3228,  21.79,  82.50, 0.28484, 0.55072, 0.16444, 0.25422, 0.33934, 0.45768,
  3229,  23.68,  82.50, 0.28484, 0.55072, 0.16444, 0.25422, 0.33916, 0.45743,
  3230,  25.58,  82.50, 0.42201, 0.25355, 0.32444, 0.15043, 0.27156, 0.44013,
  3231,  27.47,  82.50, 0.42201, 0.25355, 0.32444, 0.15043, 0.27203, 0.44096,
  3232,  29.37,  82.50, 0.57881, 0.24905, 0.17214, 0.13699, 0.25066, 0.42206,
  3233,  31.26,  82.50, 0.54601, 0.22845, 0.22553, 0.13031, 0.24726, 0.42214,
  3234,  33.16,  82.50, 0.57263, 0.15215, 0.27521, 0.10666, 0.22160, 0.41848,
  3235,  35.05,  82.50, 0.57263, 0.15215, 0.27521, 0.10666, 0.22177, 0.41873,
  3236,  36.95,  82.50, 0.90000, 0.05000, 0.05000, 0.09723, 0.14723, 0.37769,
  3237,  38.84,  82.50, 0.90000, 0.05000, 0.05000, 0.09714, 0.14714, 0.37756,
  3238,  40.74,  82.50, 0.90000, 0.05000, 0.05000, 0.09821, 0.14821, 0.37912,
  3239,  42.63,  82.50, 0.58705, 0.24162, 0.17134, 0.13309, 0.24663, 0.41896,
  3240,  44.53,  82.50, 0.25599, 0.13011, 0.61390, 0.17060, 0.25616, 0.45974,
  3241,  46.42,  82.50, 0.56439, 0.25223, 0.18338, 0.13926, 0.25294, 0.42328,
  3242,  48.32,  82.50, 0.68888, 0.16172, 0.14940, 0.09449, 0.21330, 0.40820,
  3243,  50.21,  82.50, 0.29190, 0.31553, 0.39257, 0.18171, 0.30431, 0.45834,
  3244,  52.11,  82.50, 0.14712, 0.30350, 0.54939, 0.19507, 0.32336, 0.47789,
  3245,  54.00,  82.50, 0.14712, 0.30350, 0.54939, 0.19507, 0.32304, 0.47777,
  3246,  55.89,  82.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.28825, 0.46291,
  3247,  57.79,  82.50, 0.45417, 0.27552, 0.27031, 0.15599, 0.27722, 0.44615,
  3248,  59.68,  82.50, 0.80615, 0.08957, 0.10429, 0.09486, 0.18651, 0.41189,
  3249,  61.58,  82.50, 0.34790, 0.25365, 0.39846, 0.15817, 0.29290, 0.47301,
  3250,  63.47,  82.50, 0.40196, 0.22368, 0.37436, 0.14345, 0.27540, 0.46300,
  3251,  65.37,  82.50, 0.42845, 0.22385, 0.34770, 0.14031, 0.27020, 0.45799,
  3252,  67.26,  82.50, 0.45900, 0.18367, 0.35733, 0.12667, 0.25766, 0.45786,
  3253,  69.16,  82.50, 0.27946, 0.09196, 0.62858, 0.19557, 0.24830, 0.47801,
  3254,  71.05,  82.50, 0.32893, 0.14710, 0.52397, 0.14891, 0.26244, 0.47190,
  3255,  72.95,  82.50, 0.36819, 0.10853, 0.52328, 0.15643, 0.24392, 0.46766,
  3256,  74.84,  82.50, 0.39916, 0.07021, 0.53063, 0.17291, 0.22291, 0.45842,
  3277, -67.26,  85.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3322,  18.00,  85.00, 0.33436, 0.46987, 0.19576, 0.23244, 0.32321, 0.45108,
  3323,  19.89,  85.00, 0.33436, 0.46987, 0.19576, 0.23244, 0.32334, 0.45129,
  3324,  21.79,  85.00, 0.28484, 0.55072, 0.16444, 0.25422, 0.33923, 0.45751,
  3325,  23.68,  85.00, 0.39711, 0.42488, 0.17800, 0.21862, 0.30793, 0.44323,
  3326,  25.58,  85.00, 0.36545, 0.23142, 0.40313, 0.15007, 0.27359, 0.44728,
  3327,  27.47,  85.00, 0.50006, 0.27073, 0.22920, 0.15115, 0.26620, 0.43202,
  3328,  29.37,  85.00, 0.57881, 0.24905, 0.17214, 0.13699, 0.25248, 0.42429,
  3329,  31.26,  85.00, 0.57263, 0.15215, 0.27521, 0.10666, 0.22184, 0.41888,
  3330,  33.16,  85.00, 0.57263, 0.15215, 0.27521, 0.10666, 0.22207, 0.41915,
  3331,  35.05,  85.00, 0.57263, 0.15215, 0.27521, 0.10666, 0.22217, 0.41931,
  3332,  36.95,  85.00, 0.57263, 0.15215, 0.27521, 0.10666, 0.22220, 0.41935,
  3333,  38.84,  85.00, 0.90000, 0.05000, 0.05000, 0.09779, 0.14779, 0.37852,
  3334,  40.74,  85.00, 0.90000, 0.05000, 0.05000, 0.09913, 0.14913, 0.38046,
  3335,  42.63,  85.00, 0.58705, 0.24162, 0.17134, 0.13309, 0.24623, 0.41829,
  3336,  44.53,  85.00, 0.25599, 0.13011, 0.61390, 0.17060, 0.25601, 0.45939,
  3337,  46.42,  85.00, 0.25599, 0.13011, 0.61390, 0.17060, 0.25661, 0.46030,
  3338,  48.32,  85.00, 0.35896, 0.28717, 0.35387, 0.16736, 0.28874, 0.44966,
  3339,  50.21,  85.00, 0.48031, 0.18006, 0.33963, 0.12305, 0.24517, 0.43578,
  3340,  52.11,  85.00, 0.29190, 0.31553, 0.39257, 0.18171, 0.30473, 0.45923,
  3341,  54.00,  85.00, 0.40222, 0.34778, 0.25000, 0.18740, 0.29630, 0.44597,
  3342,  55.89,  85.00, 0.01349, 0.35266, 0.63385, 0.26128, 0.35214, 0.49375,
  3343,  57.79,  85.00, 0.50368, 0.14951, 0.34681, 0.11674, 0.23274, 0.43341,
  3344,  59.68,  85.00, 0.22702, 0.26731, 0.50567, 0.17686, 0.31148, 0.48313,
  3345,  61.58,  85.00, 0.42375, 0.23193, 0.34431, 0.14325, 0.27551, 0.45978,
  3346,  63.47,  85.00, 0.39379, 0.23310, 0.37311, 0.14703, 0.27778, 0.46228,
  3347,  65.37,  85.00, 0.42845, 0.22385, 0.34770, 0.14031, 0.27084, 0.45855,
  3348,  67.26,  85.00, 0.45900, 0.18367, 0.35733, 0.12667, 0.25839, 0.45887,
  3349,  69.16,  85.00, 0.45900, 0.18367, 0.35733, 0.12667, 0.25747, 0.45715,
  3350,  71.05,  85.00, 0.32893, 0.14710, 0.52397, 0.14891, 0.26401, 0.47439,
  3351,  72.95,  85.00, 0.36819, 0.10853, 0.52328, 0.15643, 0.24515, 0.46988,
  3352,  74.84,  85.00, 0.39916, 0.07021, 0.53063, 0.17057, 0.22057, 0.45483,
  3373, -67.26,  87.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3419,  19.89,  87.50, 0.41415, 0.38133, 0.20452, 0.20109, 0.29957, 0.44246,
  3420,  21.79,  87.50, 0.37556, 0.44026, 0.18418, 0.22376, 0.31304, 0.44703,
  3421,  23.68,  87.50, 0.21209, 0.67836, 0.10955, 0.27433, 0.36115, 0.46694,
  3422,  25.58,  87.50, 0.42783, 0.28573, 0.28644, 0.16172, 0.27893, 0.44034,
  3423,  27.47,  87.50, 0.57881, 0.24905, 0.17214, 0.13699, 0.25077, 0.42202,
  3424,  29.37,  87.50, 0.57881, 0.24905, 0.17214, 0.13699, 0.25042, 0.42129,
  3425,  31.26,  87.50, 0.55856, 0.13467, 0.30677, 0.10912, 0.21804, 0.42142,
  3426,  33.16,  87.50, 0.57263, 0.15215, 0.27521, 0.10666, 0.22194, 0.41899,
  3427,  35.05,  87.50, 0.57263, 0.15215, 0.27521, 0.10666, 0.22192, 0.41896,
  3428,  36.95,  87.50, 0.57263, 0.15215, 0.27521, 0.10666, 0.22179, 0.41875,
  3429,  38.84,  87.50, 0.90000, 0.05000, 0.05000, 0.09810, 0.14810, 0.37896,
  3430,  40.74,  87.50, 0.24759, 0.29875, 0.45366, 0.18133, 0.30528, 0.46187,
  3431,  42.63,  87.50, 0.58154, 0.14436, 0.27410, 0.10513, 0.21854, 0.41843,
  3432,  44.53,  87.50, 0.90000, 0.05000, 0.05000, 0.09734, 0.14734, 0.37789,
  3433,  46.42,  87.50, 0.25599, 0.13011, 0.61390, 0.17060, 0.25554, 0.45872,
  3434,  48.32,  87.50, 0.58705, 0.24162, 0.17134, 0.13309, 0.24875, 0.42239,
  3435,  50.21,  87.50, 0.54912, 0.13387, 0.31701, 0.11071, 0.22487, 0.43303,
  3436,  52.11,  87.50, 0.31596, 0.22379, 0.46025, 0.15519, 0.27925, 0.45637,
  3437,  54.00,  87.50, 0.31596, 0.22379, 0.46025, 0.15519, 0.27888, 0.45530,
  3438,  55.89,  87.50, 0.50368, 0.14951, 0.34681, 0.11674, 0.23178, 0.43184,
  3439,  57.79,  87.50, 0.50368, 0.14951, 0.34681, 0.11674, 0.23241, 0.43304,
  3440,  59.68,  87.50, 0.22702, 0.26731, 0.50567, 0.17686, 0.30576, 0.47448,
  3441,  61.58,  87.50, 0.42375, 0.23193, 0.34431, 0.14325, 0.26888, 0.44927,
  3442,  63.47,  87.50, 0.15232, 0.21398, 0.63370, 0.18372, 0.30555, 0.48908,
  3443,  65.37,  87.50, 0.42680, 0.23383, 0.33937, 0.14350, 0.27251, 0.45553,
  3444,  67.26,  87.50, 0.45900, 0.18367, 0.35733, 0.12667, 0.25652, 0.45663,
  3445,  69.16,  87.50, 0.45900, 0.18367, 0.35733, 0.12667, 0.25638, 0.45583,
  3446,  71.05,  87.50, 0.45900, 0.18367, 0.35733, 0.12667, 0.25760, 0.45741,
  3447,  72.95,  87.50, 0.36819, 0.10853, 0.52328, 0.15643, 0.24449, 0.46903,
  3448,  74.84,  87.50, 0.36819, 0.10853, 0.52328, 0.15643, 0.24340, 0.46679,
  3469, -67.26,  90.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3516,  21.79,  90.00, 0.32806, 0.36664, 0.30530, 0.19619, 0.31047, 0.45571,
  3517,  23.68,  90.00, 0.45119, 0.31077, 0.23804, 0.17066, 0.28269, 0.43954,
  3518,  25.58,  90.00, 0.45119, 0.31077, 0.23804, 0.17066, 0.28109, 0.43716,
  3519,  27.47,  90.00, 0.57881, 0.24905, 0.17214, 0.13699, 0.25070, 0.42269,
  3520,  29.37,  90.00, 0.57881, 0.24905, 0.17214, 0.13699, 0.25095, 0.42228,
  3521,  31.26,  90.00, 0.54601, 0.22845, 0.22553, 0.13031, 0.24779, 0.42318,
  3522,  33.16,  90.00, 0.57263, 0.15215, 0.27521, 0.10666, 0.22176, 0.41873,
  3523,  35.05,  90.00, 0.57263, 0.15215, 0.27521, 0.10666, 0.22207, 0.41921,
  3524,  36.95,  90.00, 0.57263, 0.15215, 0.27521, 0.10666, 0.22183, 0.41883,
  3525,  38.84,  90.00, 0.68888, 0.16172, 0.14940, 0.09449, 0.21135, 0.40501,
  3526,  40.74,  90.00, 0.30148, 0.48558, 0.21294, 0.23565, 0.32953, 0.45363,
  3527,  42.63,  90.00, 0.54799, 0.18168, 0.27033, 0.11467, 0.23396, 0.42211,
  3528,  44.53,  90.00, 0.54799, 0.18168, 0.27033, 0.11467, 0.23391, 0.42205,
  3529,  46.42,  90.00, 0.25599, 0.13011, 0.61390, 0.17060, 0.25643, 0.46003,
  3530,  48.32,  90.00, 0.68888, 0.16172, 0.14940, 0.09449, 0.21770, 0.41518,
  3531,  50.21,  90.00, 0.54912, 0.13387, 0.31701, 0.11071, 0.22420, 0.43170,
  3532,  52.11,  90.00, 0.31596, 0.22379, 0.46025, 0.15519, 0.28111, 0.46127,
  3533,  54.00,  90.00, 0.31596, 0.22379, 0.46025, 0.15519, 0.27950, 0.45635,
  3534,  55.89,  90.00, 0.34139, 0.26356, 0.39506, 0.16172, 0.28664, 0.45406,
  3535,  57.79,  90.00, 0.50368, 0.14951, 0.34681, 0.11674, 0.23164, 0.43204,
  3536,  59.68,  90.00, 0.22702, 0.26731, 0.50567, 0.17686, 0.30392, 0.47108,
  3537,  61.58,  90.00, 0.18153, 0.22217, 0.59630, 0.17807, 0.29919, 0.47782,
  3538,  63.47,  90.00, 0.15137, 0.21354, 0.63509, 0.18391, 0.30329, 0.48476,
  3539,  65.37,  90.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28070, 0.45786,
  3540,  67.26,  90.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28316, 0.46364,
  3541,  69.16,  90.00, 0.45900, 0.18367, 0.35733, 0.12667, 0.25288, 0.44725,
  3542,  71.05,  90.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28819, 0.46853,
  3543,  72.95,  90.00, 0.36819, 0.10853, 0.52328, 0.15643, 0.24442, 0.46881,
  3544,  74.84,  90.00, 0.36819, 0.10853, 0.52328, 0.15643, 0.24087, 0.46149,
  3565, -67.26,  92.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3611,  19.89,  92.50, 0.44893, 0.29072, 0.26036, 0.16242, 0.27875, 0.44005,
  3612,  21.79,  92.50, 0.49129, 0.26240, 0.24632, 0.14819, 0.26579, 0.43385,
  3613,  23.68,  92.50, 0.49129, 0.26240, 0.24632, 0.14819, 0.26577, 0.43381,
  3614,  25.58,  92.50, 0.48351, 0.35383, 0.16266, 0.18945, 0.28545, 0.43449,
  3615,  27.47,  92.50, 0.32405, 0.29635, 0.37960, 0.17324, 0.29534, 0.45476,
  3616,  29.37,  92.50, 0.57881, 0.24905, 0.17214, 0.13699, 0.24947, 0.42012,
  3617,  31.26,  92.50, 0.54601, 0.22845, 0.22553, 0.13031, 0.24737, 0.42256,
  3618,  33.16,  92.50, 0.54601, 0.22845, 0.22553, 0.13031, 0.24954, 0.42578,
  3619,  35.05,  92.50, 0.54601, 0.22845, 0.22553, 0.13031, 0.25236, 0.42979,
  3620,  36.95,  92.50, 0.57263, 0.15215, 0.27521, 0.10666, 0.22199, 0.41904,
  3621,  38.84,  92.50, 0.54799, 0.18168, 0.27033, 0.11467, 0.23399, 0.42214,
  3622,  40.74,  92.50, 0.29896, 0.17265, 0.52838, 0.15272, 0.26427, 0.45387,
  3623,  42.63,  92.50, 0.29896, 0.17265, 0.52838, 0.15272, 0.26415, 0.45370,
  3624,  44.53,  92.50, 0.54799, 0.18168, 0.27033, 0.11467, 0.23402, 0.42220,
  3625,  46.42,  92.50, 0.58705, 0.24162, 0.17134, 0.13309, 0.24831, 0.42130,
  3626,  48.32,  92.50, 0.56439, 0.25223, 0.18338, 0.13926, 0.25368, 0.42442,
  3627,  50.21,  92.50, 0.41815, 0.23963, 0.34222, 0.14624, 0.26994, 0.44334,
  3628,  52.11,  92.50, 0.31596, 0.22379, 0.46025, 0.15519, 0.28001, 0.45864,
  3629,  54.00,  92.50, 0.34139, 0.26356, 0.39506, 0.16172, 0.28665, 0.45422,
  3630,  55.89,  92.50, 0.31596, 0.22379, 0.46025, 0.15519, 0.27909, 0.45608,
  3631,  57.79,  92.50, 0.26821, 0.22240, 0.50939, 0.16244, 0.28518, 0.46281,
  3632,  59.68,  92.50, 0.48031, 0.17939, 0.34030, 0.12293, 0.24592, 0.43950,
  3633,  61.58,  92.50, 0.18153, 0.22217, 0.59630, 0.17807, 0.30018, 0.47957,
  3634,  63.47,  92.50, 0.34791, 0.24227, 0.40982, 0.15508, 0.28404, 0.46172,
  3635,  65.37,  92.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28278, 0.46292,
  3636,  67.26,  92.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28140, 0.46081,
  3637,  69.16,  92.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22418, 0.43112,
  3638,  71.05,  92.50, 0.27946, 0.09196, 0.62858, 0.19557, 0.24679, 0.47458,
  3639,  72.95,  92.50, 0.27946, 0.09196, 0.62858, 0.19557, 0.24929, 0.47906,
  3640,  74.84,  92.50, 0.36819, 0.10853, 0.52328, 0.15643, 0.24059, 0.45829,
  3641,  76.74,  92.50, 0.36819, 0.10853, 0.52328, 0.15643, 0.23998, 0.45870,
  3642,  78.63,  92.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3643,  80.53,  92.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3661, -67.26,  95.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3662, -65.37,  95.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3699,   4.74,  95.00, 0.31456, 0.46352, 0.22192, 0.22916, 0.32797, 0.45763,
  3705,  16.11,  95.00, 0.44893, 0.29072, 0.26036, 0.16242, 0.27891, 0.44029,
  3706,  18.00,  95.00, 0.40930, 0.39865, 0.19204, 0.20823, 0.30367, 0.44392,
  3707,  19.89,  95.00, 0.38534, 0.41736, 0.19730, 0.21517, 0.30952, 0.44617,
  3708,  21.79,  95.00, 0.34999, 0.33214, 0.31787, 0.18334, 0.29940, 0.45063,
  3709,  23.68,  95.00, 0.39859, 0.44966, 0.15175, 0.22876, 0.31241, 0.44469,
  3710,  25.58,  95.00, 0.46301, 0.35762, 0.17937, 0.19110, 0.28845, 0.43686,
  3711,  27.47,  95.00, 0.32405, 0.29635, 0.37960, 0.17324, 0.29555, 0.45503,
  3712,  29.37,  95.00, 0.62993, 0.21067, 0.15940, 0.11655, 0.23357, 0.41450,
  3713,  31.26,  95.00, 0.62993, 0.21067, 0.15940, 0.11655, 0.23270, 0.41279,
  3714,  33.16,  95.00, 0.54601, 0.22845, 0.22553, 0.13031, 0.24733, 0.42255,
  3715,  35.05,  95.00, 0.54601, 0.22845, 0.22553, 0.13031, 0.25021, 0.42672,
  3716,  36.95,  95.00, 0.30558, 0.20196, 0.49246, 0.15331, 0.27212, 0.45289,
  3717,  38.84,  95.00, 0.54799, 0.18168, 0.27033, 0.11467, 0.23412, 0.42234,
  3718,  40.74,  95.00, 0.54799, 0.18168, 0.27033, 0.11467, 0.23410, 0.42231,
  3719,  42.63,  95.00, 0.54799, 0.18168, 0.27033, 0.11467, 0.23406, 0.42226,
  3720,  44.53,  95.00, 0.25599, 0.13011, 0.61390, 0.17060, 0.25547, 0.45860,
  3721,  46.42,  95.00, 0.56439, 0.25223, 0.18338, 0.13926, 0.25263, 0.42253,
  3722,  48.32,  95.00, 0.90000, 0.05000, 0.05000, 0.10110, 0.15110, 0.38354,
  3723,  50.21,  95.00, 0.59523, 0.17444, 0.23034, 0.10744, 0.22974, 0.42290,
  3724,  52.11,  95.00, 0.48031, 0.18006, 0.33963, 0.12305, 0.24623, 0.43883,
  3725,  54.00,  95.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.27930, 0.45555,
  3726,  55.89,  95.00, 0.24097, 0.23091, 0.52812, 0.16825, 0.29203, 0.46611,
  3727,  57.79,  95.00, 0.39431, 0.21112, 0.39457, 0.14133, 0.26527, 0.44775,
  3728,  59.68,  95.00, 0.48031, 0.17939, 0.34030, 0.12293, 0.24598, 0.43901,
  3729,  61.58,  95.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28014, 0.45664,
  3730,  63.47,  95.00, 0.34791, 0.24227, 0.40982, 0.15508, 0.28283, 0.46039,
  3731,  65.37,  95.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28172, 0.46130,
  3732,  67.26,  95.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22505, 0.43529,
  3733,  69.16,  95.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22476, 0.43238,
  3734,  71.05,  95.00, 0.45900, 0.18367, 0.35733, 0.12667, 0.25570, 0.45432,
  3735,  72.95,  95.00, 0.27946, 0.09196, 0.62858, 0.19557, 0.24915, 0.47917,
  3736,  74.84,  95.00, 0.63840, 0.11288, 0.24872, 0.10250, 0.21056, 0.42656,
  3737,  76.74,  95.00, 0.36819, 0.10853, 0.52328, 0.15643, 0.24132, 0.46010,
  3738,  78.63,  95.00, 0.88889, 0.06037, 0.05074, 0.11760, 0.16760, 0.40134,
  3739,  80.53,  95.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3758, -65.37,  97.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3793,   0.95,  97.50, 0.50969, 0.28065, 0.20967, 0.15500, 0.26756, 0.43108,
  3794,   2.84,  97.50, 0.31456, 0.46352, 0.22192, 0.22916, 0.32853, 0.45890,
  3795,   4.74,  97.50, 0.31456, 0.46352, 0.22192, 0.22916, 0.32760, 0.45721,
  3797,   8.53,  97.50, 0.48037, 0.33862, 0.18101, 0.18236, 0.28319, 0.43456,
  3798,  10.42,  97.50, 0.40930, 0.39865, 0.19204, 0.20823, 0.30287, 0.44259,
  3799,  12.32,  97.50, 0.40930, 0.39865, 0.19204, 0.20823, 0.30286, 0.44258,
  3800,  14.21,  97.50, 0.48037, 0.33862, 0.18101, 0.18236, 0.28272, 0.43376,
  3801,  16.11,  97.50, 0.48037, 0.33862, 0.18101, 0.18236, 0.28296, 0.43415,
  3802,  18.00,  97.50, 0.48037, 0.33862, 0.18101, 0.18236, 0.28288, 0.43411,
  3803,  19.89,  97.50, 0.48037, 0.33862, 0.18101, 0.18236, 0.28267, 0.43381,
  3804,  21.79,  97.50, 0.48037, 0.33862, 0.18101, 0.18236, 0.28260, 0.43384,
  3805,  23.68,  97.50, 0.48037, 0.33862, 0.18101, 0.18236, 0.28272, 0.43432,
  3806,  25.58,  97.50, 0.46301, 0.35762, 0.17937, 0.19110, 0.28854, 0.43666,
  3807,  27.47,  97.50, 0.48876, 0.30162, 0.20962, 0.16529, 0.27378, 0.43328,
  3808,  29.37,  97.50, 0.58705, 0.24162, 0.17134, 0.13309, 0.24668, 0.41918,
  3809,  31.26,  97.50, 0.62993, 0.21067, 0.15940, 0.11655, 0.23298, 0.41341,
  3810,  33.16,  97.50, 0.54601, 0.22845, 0.22553, 0.13031, 0.24768, 0.42317,
  3811,  35.05,  97.50, 0.54601, 0.22845, 0.22553, 0.13031, 0.25406, 0.43268,
  3812,  36.95,  97.50, 0.24776, 0.12997, 0.62227, 0.17269, 0.25713, 0.46044,
  3813,  38.84,  97.50, 0.60773, 0.18556, 0.20671, 0.10920, 0.22884, 0.41607,
  3814,  40.74,  97.50, 0.29896, 0.17265, 0.52838, 0.15272, 0.26418, 0.45374,
  3815,  42.63,  97.50, 0.25507, 0.13997, 0.60496, 0.16713, 0.25925, 0.45885,
  3816,  44.53,  97.50, 0.25507, 0.13997, 0.60496, 0.16713, 0.25922, 0.45881,
  3817,  46.42,  97.50, 0.47986, 0.23439, 0.28575, 0.13832, 0.25938, 0.43378,
  3818,  48.32,  97.50, 0.68888, 0.16172, 0.14940, 0.09449, 0.21663, 0.41644,
  3819,  50.21,  97.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28158, 0.45907,
  3820,  52.11,  97.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28092, 0.45852,
  3821,  54.00,  97.50, 0.31596, 0.22379, 0.46025, 0.15519, 0.28205, 0.46360,
  3822,  55.89,  97.50, 0.53911, 0.16249, 0.29840, 0.11225, 0.23209, 0.42938,
  3823,  57.79,  97.50, 0.39431, 0.21112, 0.39457, 0.14133, 0.26628, 0.44987,
  3824,  59.68,  97.50, 0.18153, 0.22217, 0.59630, 0.17807, 0.29865, 0.47604,
  3825,  61.58,  97.50, 0.39879, 0.27831, 0.32289, 0.16108, 0.28258, 0.45020,
  3826,  63.47,  97.50, 0.34791, 0.24227, 0.40982, 0.15508, 0.28252, 0.46108,
  3827,  65.37,  97.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28151, 0.46109,
  3828,  67.26,  97.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22576, 0.43603,
  3829,  69.16,  97.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22336, 0.43080,
  3830,  71.05,  97.50, 0.45900, 0.18367, 0.35733, 0.12667, 0.25633, 0.45506,
  3831,  72.95,  97.50, 0.27946, 0.09196, 0.62858, 0.19557, 0.24991, 0.48034,
  3832,  74.84,  97.50, 0.36819, 0.10853, 0.52328, 0.15643, 0.24387, 0.46440,
  3833,  76.74,  97.50, 0.36819, 0.10853, 0.52328, 0.15643, 0.24103, 0.46031,
  3834,  78.63,  97.50, 0.88889, 0.06037, 0.05074, 0.11438, 0.16438, 0.39708,
  3835,  80.53,  97.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3853, -67.26, 100.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3854, -65.37, 100.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3887,  -2.84, 100.00, 0.50969, 0.28065, 0.20967, 0.15500, 0.27268, 0.43908,
  3888,  -0.95, 100.00, 0.31456, 0.46352, 0.22192, 0.22916, 0.32835, 0.45844,
  3889,   0.95, 100.00, 0.31456, 0.46352, 0.22192, 0.22916, 0.33016, 0.46114,
