lsmlon,lsmlat,LANDFRAC_P,LONGXY,LATIXY,IGBP,WRTCELL
44,42,0,107.5,-12.3,17,0
44,43,0,107.5,-10.4,17,0
44,44,0,107.5,-8.5,17,0
44,45,1,107.5,-6.6,12,0
44,46,0,107.5,-4.7,17,0
44,47,1,107.5,-2.8,17,0
44,48,0,107.5,-0.9,17,0
44,49,1,107.5,0.9,17,0
44,50,0,107.5,2.8,17,0
44,51,0,107.5,4.7,17,0
44,52,0,107.5,6.6,17,0
44,53,0,107.5,8.5,17,0
44,54,1,107.5,10.4,17,0
44,55,1,107.5,12.3,14,0
44,56,1,107.5,14.2,2,0
44,57,1,107.5,16.1,14,0
44,58,0,107.5,18,17,0
44,59,0,107.5,19.9,17,0
44,60,1,107.5,21.8,14,0
44,61,1,107.5,23.7,14,0
44,62,1,107.5,25.6,14,0
44,63,1,107.5,27.5,12,0
44,64,1,107.5,29.4,12,0
44,65,1,107.5,31.3,12,0
44,66,1,107.5,33.2,14,0
44,67,1,107.5,35.1,14,0
44,68,1,107.5,36.9,10,0
44,69,1,107.5,38.8,10,0
44,70,1,107.5,40.7,7,0
44,71,1,107.5,42.6,7,0
44,72,1,107.5,44.5,7,0
44,73,1,107.5,46.4,10,0
44,74,1,107.5,48.3,10,0
44,75,1,107.5,50.2,5,0
44,76,1,107.5,52.1,8,0
44,77,1,107.5,54,5,0
44,78,1,107.5,55.9,5,0
44,79,1,107.5,57.8,5,0
44,80,1,107.5,59.7,5,0
44,81,1,107.5,61.6,3,0
44,82,1,107.5,63.5,3,0
44,83,1,107.5,65.4,8,0
44,84,1,107.5,67.3,8,0
44,85,1,107.5,69.2,7,0
44,86,1,107.5,71.1,7,0
44,87,1,107.5,72.9,7,0
44,88,1,107.5,74.8,7,0
44,89,1,107.5,76.7,17,0
44,90,0,107.5,78.6,17,0
44,91,0,107.5,80.5,17,0
44,92,0,107.5,82.4,17,0
44,93,0,107.5,84.3,17,0
44,94,0,107.5,86.2,17,0
44,95,0,107.5,88.1,17,0
44,96,0,107.5,90,17,0
45,1,1,110,-90,15,0
45,2,1,110,-88.1,15,0
45,3,1,110,-86.2,15,0
45,4,1,110,-84.3,15,0
45,5,1,110,-82.4,15,0
45,6,1,110,-80.5,15,0
45,7,1,110,-78.6,15,0
45,8,1,110,-76.7,15,0
45,9,1,110,-74.8,15,0
45,10,1,110,-72.9,15,0
45,11,1,110,-71.1,15,0
45,12,1,110,-69.2,15,0
45,13,1,110,-67.3,15,0
45,14,0,110,-65.4,17,0
45,15,0,110,-63.5,17,0
45,16,0,110,-61.6,17,0
45,17,0,110,-59.7,17,0
45,18,0,110,-57.8,17,0
45,19,0,110,-55.9,17,0
45,20,0,110,-54,17,0
45,21,0,110,-52.1,17,0
45,22,0,110,-50.2,17,0
45,23,0,110,-48.3,17,0
45,24,0,110,-46.4,17,0
45,25,0,110,-44.5,17,0
45,26,0,110,-42.6,17,0
45,27,0,110,-40.7,17,0
45,28,0,110,-38.8,17,0
45,29,0,110,-36.9,17,0
45,30,0,110,-35.1,17,0
45,31,0,110,-33.2,17,0
45,32,0,110,-31.3,17,0
45,33,0,110,-29.4,17,0
45,34,0,110,-27.5,17,0
45,35,0,110,-25.6,17,0
45,36,0,110,-23.7,17,0
45,37,0,110,-21.8,17,0
45,38,0,110,-19.9,17,0
45,39,0,110,-18,17,0
45,40,0,110,-16.1,17,0
45,41,0,110,-14.2,17,0
45,42,0,110,-12.3,17,0
45,43,0,110,-10.4,17,0
45,44,0,110,-8.5,17,0
45,45,1,110,-6.6,17,0
45,46,0,110,-4.7,17,0
45,47,0,110,-2.8,17,0
45,48,1,110,-0.9,2,0
45,49,1,110,0.9,2,0
45,50,0,110,2.8,17,0
45,51,0,110,4.7,17,0
45,52,0,110,6.6,17,0
45,53,0,110,8.5,17,0
45,54,0,110,10.4,17,0
45,55,0,110,12.3,17,0
45,56,0,110,14.2,17,0
45,57,0,110,16.1,17,0
45,58,0,110,18,17,0
45,59,1,110,19.9,17,0
45,60,1,110,21.8,12,0
45,61,1,110,23.7,12,0
45,62,1,110,25.6,14,0
45,63,1,110,27.5,14,0
45,64,1,110,29.4,14,0
45,65,1,110,31.3,14,0
45,66,1,110,33.2,12,0
45,67,1,110,35.1,12,0
45,68,1,110,36.9,10,0
45,69,1,110,38.8,7,0
45,70,1,110,40.7,10,0
45,71,1,110,42.6,7,0
45,72,1,110,44.5,10,0
45,73,1,110,46.4,10,0
45,74,1,110,48.3,10,0
45,75,1,110,50.2,5,0
45,76,1,110,52.1,8,0
45,77,1,110,54,8,0
45,78,1,110,55.9,8,0
45,79,1,110,57.8,5,0
45,80,1,110,59.7,5,0
45,81,1,110,61.6,3,0
45,82,1,110,63.5,3,0
45,83,1,110,65.4,8,0
45,84,1,110,67.3,7,0
45,85,1,110,69.2,7,0
45,86,1,110,71.1,7,0
45,87,1,110,72.9,7,0
45,88,1,110,74.8,18,0
45,89,1,110,76.7,17,0
45,90,0,110,78.6,17,0
45,91,0,110,80.5,17,0
45,92,0,110,82.4,17,0
45,93,0,110,84.3,17,0
45,94,0,110,86.2,17,0
45,95,0,110,88.1,17,0
45,96,0,110,90,17,0
46,1,1,112.5,-90,15,0
46,2,1,112.5,-88.1,15,0
46,3,1,112.5,-86.2,15,0
46,4,1,112.5,-84.3,15,0
46,5,1,112.5,-82.4,15,0
46,6,1,112.5,-80.5,15,0
46,7,1,112.5,-78.6,15,0
46,8,1,112.5,-76.7,15,0
46,9,1,112.5,-74.8,15,0
46,10,1,112.5,-72.9,15,0
46,11,1,112.5,-71.1,15,0
46,12,1,112.5,-69.2,15,0
46,13,1,112.5,-67.3,15,0
46,14,0,112.5,-65.4,17,0
46,15,0,112.5,-63.5,17,0
46,16,0,112.5,-61.6,17,0
46,17,0,112.5,-59.7,17,0
46,18,0,112.5,-57.8,17,0
46,19,0,112.5,-55.9,17,0
46,20,0,112.5,-54,17,0
46,21,0,112.5,-52.1,17,0
46,22,0,112.5,-50.2,17,0
46,23,0,112.5,-48.3,17,0
46,24,0,112.5,-46.4,17,0
46,25,0,112.5,-44.5,17,0
46,26,0,112.5,-42.6,17,0
46,27,0,112.5,-40.7,17,0
46,28,0,112.5,-38.8,17,0
46,29,0,112.5,-36.9,17,0
46,30,0,112.5,-35.1,17,0
46,31,0,112.5,-33.2,17,0
46,32,0,112.5,-31.3,17,0
46,33,0,112.5,-29.4,17,0
46,34,0,112.5,-27.5,17,0
46,35,0,112.5,-25.6,17,0
46,36,0,112.5,-23.7,17,0
46,37,0,112.5,-21.8,17,0
46,38,0,112.5,-19.9,17,0
46,39,0,112.5,-18,17,0
46,40,0,112.5,-16.1,17,0
46,41,0,112.5,-14.2,17,0
46,42,0,112.5,-12.3,17,0
46,43,0,112.5,-10.4,17,0
46,44,1,112.5,-8.5,17,0
46,45,1,112.5,-6.6,17,0
46,46,0,112.5,-4.7,17,0
46,47,1,112.5,-2.8,14,0
46,48,1,112.5,-0.9,2,0
46,49,1,112.5,0.9,2,0
46,50,1,112.5,2.8,2,0
46,51,0,112.5,4.7,17,0
46,52,0,112.5,6.6,17,0
46,53,0,112.5,8.5,17,0
46,54,0,112.5,10.4,17,0
46,55,0,112.5,12.3,17,0
46,56,0,112.5,14.2,17,0
46,57,0,112.5,16.1,17,0
46,58,0,112.5,18,17,0
46,59,0,112.5,19.9,17,0
46,60,1,112.5,21.8,12,0
46,61,1,112.5,23.7,12,0
46,62,1,112.5,25.6,14,0
46,63,1,112.5,27.5,14,0
46,64,1,112.5,29.4,12,0
46,65,1,112.5,31.3,12,0
46,66,1,112.5,33.2,12,0
46,67,1,112.5,35.1,12,0
46,68,1,112.5,36.9,14,0
46,69,1,112.5,38.8,14,0
46,70,1,112.5,40.7,10,0
46,71,1,112.5,42.6,10,0
46,72,1,112.5,44.5,10,0
46,73,1,112.5,46.4,10,0
46,74,1,112.5,48.3,10,0
46,75,1,112.5,50.2,8,0
46,76,1,112.5,52.1,8,0
46,77,1,112.5,54,3,0
46,78,1,112.5,55.9,8,0
46,79,1,112.5,57.8,8,0
46,80,1,112.5,59.7,5,0
46,81,1,112.5,61.6,3,0
46,82,1,112.5,63.5,3,0
46,83,1,112.5,65.4,8,0
46,84,1,112.5,67.3,8,0
46,85,1,112.5,69.2,7,0
46,86,1,112.5,71.1,7,0
46,87,1,112.5,72.9,7,0
46,88,1,112.5,74.8,18,0
46,89,1,112.5,76.7,17,0
46,90,0,112.5,78.6,17,0
46,91,0,112.5,80.5,17,0
46,92,0,112.5,82.4,17,0
46,93,0,112.5,84.3,17,0
46,94,0,112.5,86.2,17,0
46,95,0,112.5,88.1,17,0
46,96,0,112.5,90,17,0
47,1,1,115,-90,15,0
47,2,1,115,-88.1,15,0
47,3,1,115,-86.2,15,0
47,4,1,115,-84.3,15,0
47,5,1,115,-82.4,15,0
47,6,1,115,-80.5,15,0
47,7,1,115,-78.6,15,0
47,8,1,115,-76.7,15,0
47,9,1,115,-74.8,15,0
47,10,1,115,-72.9,15,0
47,11,1,115,-71.1,15,0
47,12,1,115,-69.2,15,0
47,13,1,115,-67.3,15,0
47,14,0,115,-65.4,17,0
47,15,0,115,-63.5,17,0
47,16,0,115,-61.6,17,0
47,17,0,115,-59.7,17,0
47,18,0,115,-57.8,17,0
47,19,0,115,-55.9,17,0
47,20,0,115,-54,17,0
47,21,0,115,-52.1,17,0
47,22,0,115,-50.2,17,0
47,23,0,115,-48.3,17,0
47,24,0,115,-46.4,17,0
47,25,0,115,-44.5,17,0
47,26,0,115,-42.6,17,0
47,27,0,115,-40.7,17,0
47,28,0,115,-38.8,17,0
47,29,0,115,-36.9,17,0
47,30,0,115,-35.1,17,0
47,31,0,115,-33.2,17,0
47,32,1,115,-31.3,17,0
47,33,1,115,-29.4,12,0
47,34,1,115,-27.5,7,0
47,35,1,115,-25.6,7,0
47,36,1,115,-23.7,7,0
47,37,1,115,-21.8,7,0
47,38,0,115,-19.9,17,0
47,39,0,115,-18,17,0
47,40,0,115,-16.1,17,0
47,41,0,115,-14.2,17,0
47,42,0,115,-12.3,17,0
47,43,0,115,-10.4,17,0
47,44,1,115,-8.5,17,0
47,45,0,115,-6.6,17,0
47,46,0,115,-4.7,17,0
47,47,1,115,-2.8,14,0
47,48,1,115,-0.9,2,0
47,49,1,115,0.9,2,0
47,50,1,115,2.8,2,0
47,51,1,115,4.7,2,0
47,52,0,115,6.6,17,0
47,53,0,115,8.5,17,0
47,54,0,115,10.4,17,0
47,55,0,115,12.3,17,0
47,56,0,115,14.2,17,0
47,57,0,115,16.1,17,0
47,58,0,115,18,17,0
47,59,0,115,19.9,17,0
47,60,0,115,21.8,17,0
47,61,1,115,23.7,12,0
47,62,1,115,25.6,8,0
47,63,1,115,27.5,8,0
47,64,1,115,29.4,14,0
47,65,1,115,31.3,12,0
47,66,1,115,33.2,12,0
47,67,1,115,35.1,12,0
47,68,1,115,36.9,12,0
47,69,1,115,38.8,12,0
47,70,1,115,40.7,10,0
47,71,1,115,42.6,10,0
47,72,1,115,44.5,10,0
47,73,1,115,46.4,10,0
47,74,1,115,48.3,10,0
47,75,1,115,50.2,10,0
47,76,1,115,52.1,8,0
47,77,1,115,54,5,0
47,78,1,115,55.9,8,0
47,79,1,115,57.8,8,0
47,80,1,115,59.7,5,0
47,81,1,115,61.6,3,0
47,82,1,115,63.5,3,0
47,83,1,115,65.4,3,0
47,84,1,115,67.3,8,0
47,85,1,115,69.2,8,0
47,86,1,115,71.1,7,0
47,87,1,115,72.9,7,0
47,88,0,115,74.8,17,0
47,89,0,115,76.7,17,0
47,90,0,115,78.6,17,0
47,91,0,115,80.5,17,0
47,92,0,115,82.4,17,0
47,93,0,115,84.3,17,0
47,94,0,115,86.2,17,0
47,95,0,115,88.1,17,0
47,96,0,115,90,17,0
48,1,1,117.5,-90,15,0
48,2,1,117.5,-88.1,15,0
48,3,1,117.5,-86.2,15,0
48,4,1,117.5,-84.3,15,0
48,5,1,117.5,-82.4,15,0
48,6,1,117.5,-80.5,15,0
48,7,1,117.5,-78.6,15,0
48,8,1,117.5,-76.7,15,0
48,9,1,117.5,-74.8,15,0
48,10,1,117.5,-72.9,15,0
48,11,1,117.5,-71.1,15,0
48,12,1,117.5,-69.2,15,0
48,13,1,117.5,-67.3,15,0
48,14,0,117.5,-65.4,17,0
48,15,0,117.5,-63.5,17,0
48,16,0,117.5,-61.6,17,0
48,17,0,117.5,-59.7,17,0
48,18,0,117.5,-57.8,17,0
48,19,0,117.5,-55.9,17,0
48,20,0,117.5,-54,17,0
48,21,0,117.5,-52.1,17,0
48,22,0,117.5,-50.2,17,0
48,23,0,117.5,-48.3,17,0
48,24,0,117.5,-46.4,17,0
48,25,0,117.5,-44.5,17,0
48,26,0,117.5,-42.6,17,0
48,27,0,117.5,-40.7,17,0
48,28,0,117.5,-38.8,17,0
48,29,0,117.5,-36.9,17,0
48,30,1,117.5,-35.1,17,0
48,31,1,117.5,-33.2,12,0
48,32,1,117.5,-31.3,12,0
48,33,1,117.5,-29.4,7,0
48,34,1,117.5,-27.5,7,0
48,35,1,117.5,-25.6,7,0
48,36,1,117.5,-23.7,7,0
48,37,1,117.5,-21.8,7,0
48,38,0,117.5,-19.9,17,0
48,39,0,117.5,-18,17,0
48,40,0,117.5,-16.1,17,0
48,41,0,117.5,-14.2,17,0
48,42,0,117.5,-12.3,17,0
48,43,0,117.5,-10.4,17,0
48,44,1,117.5,-8.5,17,0
48,45,0,117.5,-6.6,17,0
48,46,0,117.5,-4.7,17,0
48,47,0,117.5,-2.8,17,0
48,48,1,117.5,-0.9,17,0
48,49,1,117.5,0.9,2,0
48,50,1,117.5,2.8,2,0
48,51,1,117.5,4.7,2,0
48,52,1,117.5,6.6,17,0
48,53,0,117.5,8.5,17,0
48,54,0,117.5,10.4,17,0
48,55,0,117.5,12.3,17,0
48,56,0,117.5,14.2,17,0
48,57,0,117.5,16.1,17,0
48,58,0,117.5,18,17,0
48,59,0,117.5,19.9,17,0
48,60,0,117.5,21.8,17,0
48,61,1,117.5,23.7,17,0
48,62,1,117.5,25.6,1,0
48,63,1,117.5,27.5,1,0
48,64,1,117.5,29.4,14,0
48,65,1,117.5,31.3,12,0
48,66,1,117.5,33.2,12,0
48,67,1,117.5,35.1,12,0
48,68,1,117.5,36.9,12,0
48,69,1,117.5,38.8,12,0
48,70,1,117.5,40.7,14,0
48,71,1,117.5,42.6,14,0
48,72,1,117.5,44.5,10,0
48,73,1,117.5,46.4,10,0
48,74,1,117.5,48.3,10,0
48,75,1,117.5,50.2,10,0
48,76,1,117.5,52.1,5,0
48,77,1,117.5,54,3,0
48,78,1,117.5,55.9,3,0
48,79,1,117.5,57.8,8,0
48,80,1,117.5,59.7,3,0
48,81,1,117.5,61.6,3,0
48,82,1,117.5,63.5,3,0
48,83,1,117.5,65.4,3,0
48,84,1,117.5,67.3,8,0
48,85,1,117.5,69.2,8,0
48,86,1,117.5,71.1,7,0
48,87,1,117.5,72.9,7,0
48,88,0,117.5,74.8,17,0
48,89,0,117.5,76.7,17,0
48,90,0,117.5,78.6,17,0
48,91,0,117.5,80.5,17,0
48,92,0,117.5,82.4,17,0
48,93,0,117.5,84.3,17,0
48,94,0,117.5,86.2,17,0
48,95,0,117.5,88.1,17,0
48,96,0,117.5,90,17,0
49,1,1,120,-90,15,0
49,2,1,120,-88.1,15,0
49,3,1,120,-86.2,15,0
49,4,1,120,-84.3,15,0
49,5,1,120,-82.4,15,0
49,6,1,120,-80.5,15,0
49,7,1,120,-78.6,15,0
49,8,1,120,-76.7,15,0
49,9,1,120,-74.8,15,0
49,10,1,120,-72.9,15,0
49,11,1,120,-71.1,15,0
49,12,1,120,-69.2,15,0
49,13,1,120,-67.3,15,0
49,14,0,120,-65.4,17,0
49,15,0,120,-63.5,17,0
49,16,0,120,-61.6,17,0
49,17,0,120,-59.7,17,0
49,18,0,120,-57.8,17,0
49,19,0,120,-55.9,17,0
49,20,0,120,-54,17,0
49,21,0,120,-52.1,17,0
49,22,0,120,-50.2,17,0
49,23,0,120,-48.3,17,0
49,24,0,120,-46.4,17,0
49,25,0,120,-44.5,17,0
49,26,0,120,-42.6,17,0
49,27,0,120,-40.7,17,0
49,28,0,120,-38.8,17,0
49,29,0,120,-36.9,17,0
49,30,0,120,-35.1,17,0
49,31,1,120,-33.2,8,0
49,32,1,120,-31.3,7,0
49,33,1,120,-29.4,7,0
49,34,1,120,-27.5,7,0
49,35,1,120,-25.6,7,0
49,36,1,120,-23.7,7,0
49,37,1,120,-21.8,7,0
49,38,1,120,-19.9,17,0
49,39,0,120,-18,17,0
49,40,0,120,-16.1,17,0
49,41,0,120,-14.2,17,0
49,42,0,120,-12.3,17,0
49,43,0,120,-10.4,17,0
49,44,1,120,-8.5,17,0
49,45,1,120,-6.6,17,0
49,46,1,120,-4.7,17,0
49,47,1,120,-2.8,2,0
49,48,1,120,-0.9,17,0
49,49,1,120,0.9,17,0
49,50,0,120,2.8,17,0
49,51,1,120,4.7,17,0
49,52,0,120,6.6,17,0
49,53,0,120,8.5,17,0
49,54,1,120,10.4,17,0
49,55,1,120,12.3,17,0
49,56,1,120,14.2,17,0
49,57,1,120,16.1,17,0
49,58,0,120,18,17,0
49,59,0,120,19.9,17,0
49,60,0,120,21.8,17,0
49,61,1,120,23.7,17,0
49,62,1,120,25.6,17,0
49,63,1,120,27.5,5,0
49,64,1,120,29.4,14,0
49,65,1,120,31.3,12,0
49,66,1,120,33.2,12,0
49,67,1,120,35.1,17,0
49,68,1,120,36.9,12,0
49,69,0,120,38.8,17,0
49,70,1,120,40.7,14,0
49,71,1,120,42.6,14,0
49,72,1,120,44.5,14,0
49,73,1,120,46.4,14,0
49,74,1,120,48.3,8,0
49,75,1,120,50.2,8,0
49,76,1,120,52.1,5,0
49,77,1,120,54,3,0
49,78,1,120,55.9,3,0
49,79,1,120,57.8,8,0
49,80,1,120,59.7,5,0
49,81,1,120,61.6,3,0
49,82,1,120,63.5,3,0
49,83,1,120,65.4,3,0
49,84,1,120,67.3,8,0
49,85,1,120,69.2,8,0
49,86,1,120,71.1,7,0
49,87,1,120,72.9,17,0
49,88,0,120,74.8,17,0
49,89,0,120,76.7,17,0
49,90,0,120,78.6,17,0
49,91,0,120,80.5,17,0
49,92,0,120,82.4,17,0
49,93,0,120,84.3,17,0
49,94,0,120,86.2,17,0
49,95,0,120,88.1,17,0
49,96,0,120,90,17,0
50,1,1,122.5,-90,15,0
50,2,1,122.5,-88.1,15,0
50,3,1,122.5,-86.2,15,0
50,4,1,122.5,-84.3,15,0
50,5,1,122.5,-82.4,15,0
50,6,1,122.5,-80.5,15,0
50,7,1,122.5,-78.6,15,0
50,8,1,122.5,-76.7,15,0
50,9,1,122.5,-74.8,15,0
50,10,1,122.5,-72.9,15,0
50,11,1,122.5,-71.1,15,0
50,12,1,122.5,-69.2,15,0
50,13,1,122.5,-67.3,15,0
50,14,0,122.5,-65.4,17,0
50,15,0,122.5,-63.5,17,0
50,16,0,122.5,-61.6,17,0
50,17,0,122.5,-59.7,17,0
50,18,0,122.5,-57.8,17,0
50,19,0,122.5,-55.9,17,0
50,20,0,122.5,-54,17,0
50,21,0,122.5,-52.1,17,0
50,22,0,122.5,-50.2,17,0
50,23,0,122.5,-48.3,17,0
50,24,0,122.5,-46.4,17,0
50,25,0,122.5,-44.5,17,0
50,26,0,122.5,-42.6,17,0
50,27,0,122.5,-40.7,17,0
50,28,0,122.5,-38.8,17,0
50,29,0,122.5,-36.9,17,0
50,30,0,122.5,-35.1,17,0
50,31,1,122.5,-33.2,8,0
50,32,1,122.5,-31.3,7,0
50,33,1,122.5,-29.4,9,0
50,34,1,122.5,-27.5,7,0
50,35,1,122.5,-25.6,7,0
50,36,1,122.5,-23.7,7,0
50,37,1,122.5,-21.8,7,0
50,38,1,122.5,-19.9,7,0
50,39,1,122.5,-18,7,0
50,40,0,122.5,-16.1,17,0
50,41,0,122.5,-14.2,17,0
50,42,0,122.5,-12.3,17,0
50,43,0,122.5,-10.4,17,0
50,44,1,122.5,-8.5,17,0
50,45,0,122.5,-6.6,17,0
50,46,1,122.5,-4.7,17,0
50,47,1,122.5,-2.8,17,0
50,48,1,122.5,-0.9,17,0
50,49,1,122.5,0.9,17,0
50,50,0,122.5,2.8,17,0
50,51,0,122.5,4.7,17,0
50,52,1,122.5,6.6,17,0
50,53,1,122.5,8.5,17,0
50,54,1,122.5,10.4,17,0
50,55,1,122.5,12.3,17,0
50,56,1,122.5,14.2,17,0
50,57,0,122.5,16.1,17,0
50,58,1,122.5,18,17,0
50,59,0,122.5,19.9,17,0
50,60,0,122.5,21.8,17,0
50,61,0,122.5,23.7,17,0
50,62,0,122.5,25.6,17,0
50,63,0,122.5,27.5,17,0
50,64,1,122.5,29.4,17,0
50,65,0,122.5,31.3,17,0
50,66,0,122.5,33.2,17,0
50,67,0,122.5,35.1,17,0
50,68,0,122.5,36.9,17,0
50,69,0,122.5,38.8,17,0
50,70,1,122.5,40.7,12,0
50,71,1,122.5,42.6,12,0
50,72,1,122.5,44.5,12,0
50,73,1,122.5,46.4,14,0
50,74,1,122.5,48.3,5,0
50,75,1,122.5,50.2,5,0
50,76,1,122.5,52.1,5,0
50,77,1,122.5,54,3,0
50,78,1,122.5,55.9,3,0
50,79,1,122.5,57.8,3,0
50,80,1,122.5,59.7,3,0
50,81,1,122.5,61.6,3,0
50,82,1,122.5,63.5,3,0
50,83,1,122.5,65.4,3,0
50,84,1,122.5,67.3,8,0
50,85,1,122.5,69.2,8,0
50,86,1,122.5,71.1,7,0
50,87,1,122.5,72.9,17,0
50,88,0,122.5,74.8,17,0
50,89,0,122.5,76.7,17,0
50,90,0,122.5,78.6,17,0
50,91,0,122.5,80.5,17,0
50,92,0,122.5,82.4,17,0
50,93,0,122.5,84.3,17,0
50,94,0,122.5,86.2,17,0
50,95,0,122.5,88.1,17,0
50,96,0,122.5,90,17,0
51,1,1,125,-90,15,0
51,2,1,125,-88.1,15,0
51,3,1,125,-86.2,15,0
51,4,1,125,-84.3,15,0
51,5,1,125,-82.4,15,0
51,6,1,125,-80.5,15,0
51,7,1,125,-78.6,15,0
51,8,1,125,-76.7,15,0
51,9,1,125,-74.8,15,0
51,10,1,125,-72.9,15,0
51,11,1,125,-71.1,15,0
51,12,1,125,-69.2,15,0
51,13,1,125,-67.3,15,0
51,14,0,125,-65.4,17,0
51,15,0,125,-63.5,17,0
51,16,0,125,-61.6,17,0
51,17,0,125,-59.7,17,0
51,18,0,125,-57.8,17,0
51,19,0,125,-55.9,17,0
51,20,0,125,-54,17,0
51,21,0,125,-52.1,17,0
51,22,0,125,-50.2,17,0
51,23,0,125,-48.3,17,0
51,24,0,125,-46.4,17,0
51,25,0,125,-44.5,17,0
51,26,0,125,-42.6,17,0
51,27,0,125,-40.7,17,0
51,28,0,125,-38.8,17,0
51,29,0,125,-36.9,17,0
51,30,0,125,-35.1,17,0
51,31,1,125,-33.2,17,0
51,32,1,125,-31.3,7,0
51,33,1,125,-29.4,9,0
51,34,1,125,-27.5,7,0
51,35,1,125,-25.6,7,0
51,36,1,125,-23.7,7,0
51,37,1,125,-21.8,7,0
51,38,1,125,-19.9,7,0
51,39,1,125,-18,7,0
51,40,1,125,-16.1,9,0
51,41,1,125,-14.2,17,0
51,42,0,125,-12.3,17,0
51,43,0,125,-10.4,17,0
51,44,1,125,-8.5,17,0
51,45,0,125,-6.6,17,0
51,46,0,125,-4.7,17,0
51,47,0,125,-2.8,17,0
51,48,0,125,-0.9,17,0
51,49,1,125,0.9,17,0
51,50,0,125,2.8,17,0
51,51,0,125,4.7,17,0
51,52,1,125,6.6,12,0
51,53,1,125,8.5,14,0
51,54,1,125,10.4,17,0
51,55,1,125,12.3,17,0
51,56,0,125,14.2,17,0
51,57,0,125,16.1,17,0
51,58,0,125,18,17,0
51,59,0,125,19.9,17,0
51,60,0,125,21.8,17,0
51,61,0,125,23.7,17,0
51,62,0,125,25.6,17,0
51,63,0,125,27.5,17,0
51,64,0,125,29.4,17,0
51,65,0,125,31.3,17,0
51,66,0,125,33.2,17,0
51,67,0,125,35.1,17,0
51,68,0,125,36.9,17,0
51,69,1,125,38.8,17,0
51,70,1,125,40.7,14,0
51,71,1,125,42.6,12,0
51,72,1,125,44.5,12,0
51,73,1,125,46.4,12,0
51,74,1,125,48.3,8,0
51,75,1,125,50.2,5,0
51,76,1,125,52.1,5,0
51,77,1,125,54,5,0
51,78,1,125,55.9,3,0
51,79,1,125,57.8,8,0
51,80,1,125,59.7,3,0
51,81,1,125,61.6,3,0
51,82,1,125,63.5,3,0
51,83,1,125,65.4,3,0
51,84,1,125,67.3,8,0
51,85,1,125,69.2,8,0
51,86,1,125,71.1,7,0
51,87,1,125,72.9,7,0
51,88,0,125,74.8,17,0
51,89,0,125,76.7,17,0
51,90,0,125,78.6,17,0
51,91,0,125,80.5,17,0
51,92,0,125,82.4,17,0
51,93,0,125,84.3,17,0
51,94,0,125,86.2,17,0
51,95,0,125,88.1,17,0
51,96,0,125,90,17,0
52,1,1,127.5,-90,15,0
52,2,1,127.5,-88.1,15,0
52,3,1,127.5,-86.2,15,0
52,4,1,127.5,-84.3,15,0
52,5,1,127.5,-82.4,15,0
52,6,1,127.5,-80.5,15,0
52,7,1,127.5,-78.6,15,0
52,8,1,127.5,-76.7,15,0
52,9,1,127.5,-74.8,15,0
52,10,1,127.5,-72.9,15,0
52,11,1,127.5,-71.1,15,0
52,12,1,127.5,-69.2,15,0
52,13,1,127.5,-67.3,15,0
52,14,0,127.5,-65.4,17,0
52,15,0,127.5,-63.5,17,0
52,16,0,127.5,-61.6,17,0
52,17,0,127.5,-59.7,17,0
52,18,0,127.5,-57.8,17,0
52,19,0,127.5,-55.9,17,0
52,20,0,127.5,-54,17,0
52,21,0,127.5,-52.1,17,0
52,22,0,127.5,-50.2,17,0
52,23,0,127.5,-48.3,17,0
52,24,0,127.5,-46.4,17,0
52,25,0,127.5,-44.5,17,0
52,26,0,127.5,-42.6,17,0
52,27,0,127.5,-40.7,17,0
52,28,0,127.5,-38.8,17,0
52,29,0,127.5,-36.9,17,0
52,30,0,127.5,-35.1,17,0
52,31,0,127.5,-33.2,17,0
52,32,1,127.5,-31.3,7,0
52,33,1,127.5,-29.4,9,0
52,34,1,127.5,-27.5,9,0
52,35,1,127.5,-25.6,7,0
52,36,1,127.5,-23.7,7,0
52,37,1,127.5,-21.8,7,0
52,38,1,127.5,-19.9,7,0
52,39,1,127.5,-18,7,0
52,40,1,127.5,-16.1,7,0
52,41,1,127.5,-14.2,17,0
52,42,0,127.5,-12.3,17,0
52,43,0,127.5,-10.4,17,0
52,44,1,127.5,-8.5,17,0
52,45,0,127.5,-6.6,17,0
52,46,0,127.5,-4.7,17,0
52,47,1,127.5,-2.8,17,0
52,48,1,127.5,-0.9,17,0
52,49,1,127.5,0.9,17,0
52,50,0,127.5,2.8,17,0
52,51,0,127.5,4.7,17,0
52,52,0,127.5,6.6,17,0
52,53,0,127.5,8.5,17,0
52,54,0,127.5,10.4,17,0
52,55,0,127.5,12.3,17,0
52,56,0,127.5,14.2,17,0
52,57,0,127.5,16.1,17,0
52,58,0,127.5,18,17,0
52,59,0,127.5,19.9,17,0
52,60,0,127.5,21.8,17,0
52,61,0,127.5,23.7,17,0
52,62,0,127.5,25.6,17,0
52,63,0,127.5,27.5,17,0
52,64,0,127.5,29.4,17,0
52,65,0,127.5,31.3,17,0
52,66,0,127.5,33.2,17,0
52,67,1,127.5,35.1,14,0
52,68,1,127.5,36.9,14,0
52,69,1,127.5,38.8,14,0
52,70,1,127.5,40.7,14,0
52,71,1,127.5,42.6,4,0
52,72,1,127.5,44.5,12,0
52,73,1,127.5,46.4,12,0
52,74,1,127.5,48.3,5,0
